Operation_ID,Stock_ID,Item_Name,Category,Date,Orders_Processed,Employee_Efficiency_Percentage,Machine_Downtime_Hours,Delayed_Orders,Returned_Orders
21779.0,2779.0,Ultra Modern Handle,Handles,2024-11-22,20.0,71.7,5.7,1.0,0.0
22391.0,3391.0,Gold Plated Handle,Accessories,2024-11-22,98.0,79.6,8.8,10.0,5.0
23270.0,4270.0,Economy Kadi,Others,2024-11-22,153.0,74.8,11.5,8.0,3.0
20200.0,1200.0,KH-1239,Others,2024-11-22,89.0,89.5,3.1,6.0,2.0
23945.0,4945.0,Decorative Kadi,Accessories,2024-11-22,0.0,51.85000000000001,10.68449580691348,0.0,0.0
22458.0,3458.0,Khutti,Accessories,2024-11-22,32.0,90.6,8.0,4.0,2.0
23994.0,4994.0,Tower Bolt,Handles,2024-11-22,133.54674024116068,77.9,14.4,17.0,11.0
23667.0,4667.0,Ultra Modern Handle,Handles,2024-11-22,110.0,81.2,7.7,10.0,3.0
24922.0,5922.0,Gold Plated Handle,Others,2024-11-22,195.0,77.8,3.2,14.0,6.0
23753.0,4753.0,Brass Khutti,Accessories,2024-11-22,108.0,92.1,12.9,7.0,6.0
22312.0,3312.0,Economy Kadi,Accessories,2024-11-22,162.0,87.1,8.7,9.0,6.0
23981.0,4981.0,Khutti,Others,2024-11-22,46.0,74.2,9.4,5.0,0.0
24844.0,5844.0,Antique Handle,Others,2024-11-22,143.0,74.4,5.7,8.0,4.0
21130.0,2130.0,Khutti,Knob,2024-11-22,93.0,81.6,9.9,6.0,4.0
20560.0,1560.0,Economy Kadi,Handles,2024-11-22,57.0,66.1,11.5,4.0,4.0
21571.0,2571.0,Designer Knob,Accessories,2024-11-22,87.0,90.3,14.6,6.0,3.0
22235.0,3235.0,Stainless Steel Knob,Knob,2024-11-22,112.0,93.8,8.2,12.0,4.0
20703.0,1703.0,Economy Kadi,Knob,2024-11-22,123.0,73.4,2.9,12.0,6.0
24838.0,5838.0,Designer Knob,Accessories,2024-11-22,96.0,88.8,5.9,6.0,4.0
20704.0,1704.0,Antique Handle,Others,2024-11-22,95.0,84.9,8.5,10.0,7.0
23711.0,4711.0,Key Stand,Handles,2024-11-22,165.0,75.0,3.6,17.0,12.0
21023.0,2023.0,Gold Plated Handle,Accessories,2024-11-22,66.0,77.1,9.5,9.0,2.0
24835.0,5835.0,Tower Bolt Premium,Others,2024-11-22,134.0,74.0,14.1,10.0,7.0
20604.0,1604.0,Economy Kadi,Handles,2024-11-22,26.0,78.0,7.6,3.0,1.0
20682.0,1682.0,Antique Handle,Handles,2024-11-22,65.0,63.7,8.7,5.0,1.0
20213.0,1213.0,Key Stand,Handles,2024-11-22,0.0,51.85000000000001,24.0,0.0,0.0
21038.0,2038.0,Decorative Kadi,Kadi,2024-11-22,49.0,82.9,6.8,6.0,1.0
22120.0,3120.0,Brass Khutti,Accessories,2024-11-22,20.0,76.0,12.8,2.0,1.0
22055.0,3055.0,Main Door Handle,Knob,2024-11-22,134.0,79.8,4.5,16.0,5.0
22913.0,3913.0,Traditional Handle,Accessories,2024-11-22,131.0,90.4,11.2,15.0,6.0
22132.0,3132.0,Key Stand,Kadi,2024-11-22,180.0,90.2,3.2,20.0,12.0
21441.0,2441.0,Khutti,Knob,2024-11-22,160.0,76.8,10.68449580691348,16.0,6.0
22157.0,3157.0,Khutti,Kadi,2024-11-22,28.0,89.4,5.8,3.0,0.0
20802.0,1802.0,Cross Knob,Knob,2024-11-22,164.0,80.6,4.5,19.0,3.0
22929.0,3929.0,Antique Handle,Others,2024-11-22,97.0,82.6,8.7,6.0,7.0
24193.0,5193.0,Profile Handle,Others,2024-11-22,61.0,81.5,7.2,8.0,3.0
21382.0,2382.0,Tower Bolt Premium,Others,2024-11-22,32.0,85.8,14.1,1.0,1.0
20154.0,1154.0,Brass Khutti,Knob,2024-11-22,172.0,91.7,5.7,11.0,10.0
21049.0,2049.0,Key Stand,Others,2024-11-22,55.0,88.1,13.0,5.0,1.0
20299.0,1299.0,Stainless Steel Knob,Knob,2024-11-22,145.0,72.8,14.0,11.0,7.0
21017.0,2017.0,Designer Knob,Accessories,2024-11-23,62.0,73.8,6.5,7.0,3.0
20051.0,1051.0,Sofa Leg,Others,2024-11-23,151.0,78.8,12.1,9.0,11.0
20491.0,1491.0,Traditional Handle,Accessories,2024-11-23,66.0,85.2,4.2,5.0,5.0
24549.0,5549.0,Antique Handle,Accessories,2024-11-23,79.0,87.7,12.2,4.0,1.0
22285.0,3285.0,KH-1239,Accessories,2024-11-23,150.0,78.7,6.7,9.0,11.0
21554.0,2554.0,Tower Bolt,Kadi,2024-11-23,167.0,83.9,2.1,17.0,6.0
21885.0,2885.0,KH-1239,Knob,2024-11-23,67.0,78.4,9.0,8.0,1.0
24292.0,5292.0,Khutti,Accessories,2024-11-23,63.0,94.2,5.7,6.0,4.0
22294.0,3294.0,Profile Handle,Knob,2024-11-23,45.0,70.7,12.1,5.0,1.0
21874.0,2874.0,Antique Handle,Kadi,2024-11-23,183.0,77.6,6.1,19.0,7.0
20101.0,1101.0,Tower Bolt,Knob,2024-11-23,69.0,80.1,5.6,9.0,1.0
21630.0,2630.0,Tower Bolt Premium,Knob,2024-11-23,41.0,75.2,4.6,4.0,1.0
21857.0,2857.0,Main Door Handle,Kadi,2024-11-23,154.0,93.6,5.0,17.0,8.0
22415.0,3415.0,Khutti,Accessories,2024-11-23,144.0,92.6,10.68449580691348,9.0,10.0
22383.0,3383.0,KH-1239,Knob,2024-11-23,192.0,76.0,12.1,16.0,4.0
20415.0,1415.0,Traditional Handle,Others,2024-11-23,115.0,88.3,6.5,15.0,7.0
23272.0,4272.0,Tower Bolt Premium,Others,2024-11-23,71.0,71.5,4.7,6.0,4.0
20003.0,1003.0,Gold Plated Handle,Others,2024-11-23,115.0,86.1,8.6,16.0,7.0
24344.0,5344.0,Khutti,Accessories,2024-11-23,132.0,75.5,6.7,11.0,8.0
23935.0,4935.0,Stainless Steel Knob,Others,2024-11-23,90.0,74.0,5.8,9.0,7.0
23646.0,4646.0,Tower Bolt,Others,2024-11-23,88.0,82.7,4.9,13.0,14.5
23342.0,4342.0,Tower Bolt,Kadi,2024-11-23,32.0,81.6,4.6,2.0,1.0
24914.0,5914.0,Tower Bolt Premium,Handles,2024-11-23,144.0,70.4,16.0,16.0,7.0
23196.0,4196.0,Economy Kadi,Knob,2024-11-23,189.0,82.5,9.7,26.0,12.0
24604.0,5604.0,Tower Bolt,Kadi,2024-11-23,195.0,88.8,4.5,10.0,5.0
21399.0,2399.0,Designer Knob,Accessories,2024-11-23,84.0,51.85000000000001,11.8,12.0,1.0
20982.0,1982.0,Khutti,Accessories,2024-11-23,148.0,91.5,14.2,21.0,4.0
23575.0,4575.0,Kadi Deluxe,Knob,2024-11-23,146.0,94.0,6.0,10.0,9.0
23993.0,4993.0,Stainless Steel Knob,Others,2024-11-23,72.0,84.7,12.0,10.0,2.0
22888.0,3888.0,Decorative Kadi,Kadi,2024-11-23,175.0,91.4,7.0,26.0,13.0
21119.0,2119.0,Traditional Handle,Knob,2024-11-23,64.0,93.5,8.3,4.0,4.0
20354.0,1354.0,Main Door Handle,Handles,2024-11-23,198.0,82.5,16.9,27.5,11.0
22240.0,3240.0,Cross Knob,Kadi,2024-11-23,57.0,90.3,7.2,5.0,4.0
23537.0,4537.0,Khutti,Accessories,2024-11-23,117.0,93.5,13.7,13.0,7.0
20845.0,1845.0,Khutti,Accessories,2024-11-23,58.0,92.3,14.9,5.0,1.0
21540.0,2540.0,Profile Handle,Others,2024-11-23,88.0,70.4,14.0,9.0,5.0
20300.0,1300.0,Tower Bolt,Kadi,2024-11-23,183.0,98.7,2.3,12.0,9.0
24273.0,5273.0,Kadi Deluxe,Knob,2024-11-23,160.0,89.0,6.9,21.0,9.0
23512.0,4512.0,Sofa Leg,Handles,2024-11-23,123.0,77.43643221202855,16.3,10.0,4.0
23484.0,4484.0,Designer Knob,Handles,2024-11-23,23.0,74.6,19.1,2.0,0.0
24258.0,5258.0,Economy Kadi,Others,2024-11-23,140.0,82.2,2.3,18.0,4.0
22213.0,3213.0,Ultra Modern Handle,Handles,2024-11-23,88.0,77.1,22.1,8.0,3.0
23491.0,4491.0,Profile Handle,Handles,2024-11-24,23.0,76.0,15.7,2.0,1.0
24355.0,5355.0,Ultra Modern Handle,Accessories,2024-11-24,33.0,79.7,12.7,3.0,2.0
24360.0,5360.0,Tower Bolt,Knob,2024-11-24,85.0,70.6,3.9,5.0,6.0
23375.0,4375.0,Economy Kadi,Kadi,2024-11-24,153.0,81.5,7.2,15.0,9.0
21976.0,2976.0,Antique Handle,Handles,2024-11-24,57.0,71.1,13.9,5.0,4.0
20136.0,1136.0,Gold Plated Handle,Handles,2024-11-24,61.0,80.7,20.5,7.0,3.0
22549.0,3549.0,Designer Knob,Handles,2024-11-24,182.0,63.9,16.4,9.0,8.0
22128.0,3128.0,Main Door Handle,Accessories,2024-11-24,88.0,85.6,4.2,6.0,3.0
21347.0,2347.0,Stainless Steel Knob,Knob,2024-11-24,164.0,89.6,8.6,18.0,4.0
21261.0,2261.0,Antique Handle,Others,2024-11-24,102.0,93.5,12.9,14.0,3.0
20652.0,1652.0,Cross Knob,Handles,2024-11-24,179.0,71.6,14.3,12.0,14.0
21682.0,2682.0,Designer Knob,Kadi,2024-11-24,46.0,79.0,7.2,6.0,1.0
20428.0,1428.0,Brass Khutti,Handles,2024-11-24,124.0,74.3,20.5,10.0,8.0
21701.0,2701.0,Ultra Modern Handle,Kadi,2024-11-24,93.0,100.0,2.1,5.0,6.0
21717.0,2717.0,Gold Plated Handle,Accessories,2024-11-24,174.0,71.1,2.8,23.0,11.0
23920.0,4920.0,Profile Handle,Accessories,2024-11-24,78.0,80.5,10.7,10.0,4.0
20396.0,1396.0,Tower Bolt Premium,Others,2024-11-24,153.0,92.4,3.2,17.0,8.0
24723.0,5723.0,Gold Plated Handle,Others,2024-11-24,26.0,70.7,9.2,3.0,1.0
23518.0,4518.0,Tower Bolt Premium,Others,2024-11-24,164.0,92.6,14.0,10.0,7.0
21170.0,2170.0,Stainless Steel Knob,Knob,2024-11-24,100.0,78.7,7.3,6.0,2.0
20822.0,1822.0,Cross Knob,Knob,2024-11-24,149.0,89.9,12.2,14.0,8.0
24438.0,5438.0,KH-1239,Accessories,2024-11-24,154.0,81.1,13.5,11.0,9.0
22926.0,3926.0,Decorative Kadi,Knob,2024-11-24,66.0,84.6,7.6,7.0,2.0
24950.0,5950.0,Brass Khutti,Kadi,2024-11-24,163.0,95.9,7.0,19.0,7.0
24055.0,5055.0,KH-1239,Handles,2024-11-24,177.0,80.5,15.7,19.0,8.0
24275.0,5275.0,KH-1239,Knob,2024-11-24,77.0,94.0,8.9,8.0,5.0
21551.0,2551.0,Tower Bolt,Knob,2024-11-24,144.0,70.8,13.5,14.0,7.0
21283.0,2283.0,Sofa Leg,Handles,2024-11-24,153.0,63.7,12.0,14.0,4.0
23083.0,4083.0,Ultra Modern Handle,Others,2024-11-24,106.0,70.5,14.6,12.0,3.0
23648.0,4648.0,Designer Knob,Handles,2024-11-24,78.0,78.8,5.9,7.0,4.0
20826.0,1826.0,KH-1239,Accessories,2024-11-24,116.0,92.7,4.9,10.0,8.0
24553.0,5553.0,Stainless Steel Knob,Kadi,2024-11-24,187.0,101.9,5.1,17.0,14.0
23475.0,4475.0,Kadi Deluxe,Handles,2024-11-24,172.0,75.3,15.3,10.0,9.0
24359.0,5359.0,Cross Knob,Others,2024-11-25,186.0,94.9,4.9,25.0,11.0
24812.0,5812.0,Economy Kadi,Accessories,2024-11-25,81.0,74.4,10.7,11.0,3.0
23619.0,4619.0,Ultra Modern Handle,Kadi,2024-11-25,151.0,96.7,6.1,18.0,5.0
23166.0,4166.0,Stainless Steel Knob,Others,2024-11-25,161.0,80.3,6.6,19.0,5.0
20032.0,1032.0,Decorative Kadi,Knob,2024-11-25,36.0,88.4,5.7,3.0,1.0
21241.0,2241.0,Designer Knob,Knob,2024-11-25,46.0,78.1,2.4,2.0,2.0
21979.0,2979.0,Ultra Modern Handle,Handles,2024-11-25,55.0,71.4,25.35,4.0,3.0
21248.0,2248.0,Key Stand,Handles,2024-11-25,37.0,85.0,19.5,3.0,1.0
23202.0,4202.0,Gold Plated Handle,Knob,2024-11-25,96.0,86.3,6.3,12.0,6.0
23640.0,4640.0,Ultra Modern Handle,Kadi,2024-11-25,142.0,96.0,4.9,19.0,4.0
20510.0,1510.0,Economy Kadi,Accessories,2024-11-25,175.0,71.9,3.5,11.0,4.0
22105.0,3105.0,Brass Khutti,Handles,2024-11-25,113.0,69.8,5.1,13.0,4.0
21285.0,2285.0,Designer Knob,Kadi,2024-11-25,156.0,78.5,4.8,15.0,5.0
23869.0,4869.0,Traditional Handle,Knob,2024-11-25,59.0,81.6,7.8,3.0,3.0
20400.0,1400.0,Khutti,Handles,2024-11-25,153.0,73.0,13.8,11.0,3.0
20399.0,1399.0,KH-1239,Others,2024-11-25,97.0,84.5,2.2,6.0,4.0
24232.0,5232.0,Decorative Kadi,Handles,2024-11-25,68.0,74.1,7.0,4.0,3.0
24592.0,5592.0,Key Stand,Others,2024-11-25,65.0,86.1,6.0,3.0,1.0
24486.0,5486.0,Designer Knob,Others,2024-11-25,133.54674024116068,70.6,6.8,26.0,6.0
21808.0,2808.0,Stainless Steel Knob,Accessories,2024-11-25,137.0,93.3,8.2,19.0,7.0
24719.0,5719.0,Ultra Modern Handle,Kadi,2024-11-25,140.0,86.4,6.9,14.0,9.0
23612.0,4612.0,Cross Knob,Handles,2024-11-25,58.0,80.1,19.5,7.0,2.0
22005.0,3005.0,Cross Knob,Handles,2024-11-25,129.0,63.4,7.2,7.0,9.0
23616.0,4616.0,Stainless Steel Knob,Accessories,2024-11-25,98.0,86.1,8.8,12.0,4.0
23269.0,4269.0,Tower Bolt Premium,Accessories,2024-11-25,73.0,90.9,13.1,8.0,4.0
22057.0,3057.0,Key Stand,Others,2024-11-25,95.0,76.4,2.9,5.0,5.0
20064.0,1064.0,Khutti,Others,2024-11-25,177.0,83.6,4.5,10.0,3.0
23049.0,4049.0,Cross Knob,Others,2024-11-25,41.0,70.8,5.7,4.0,1.0
23262.0,4262.0,Antique Handle,Knob,2024-11-25,107.0,72.0,14.7,9.0,4.0
23982.0,4982.0,Economy Kadi,Kadi,2024-11-25,26.0,102.9,3.6,2.0,0.0
23627.0,4627.0,Main Door Handle,Others,2024-11-25,57.0,51.85000000000001,8.8,6.0,4.0
21883.0,2883.0,Khutti,Others,2024-11-25,82.0,84.5,11.3,8.0,3.0
24372.0,5372.0,Tower Bolt,Accessories,2024-11-25,96.0,75.6,10.68449580691348,7.0,7.0
20696.0,1696.0,Brass Khutti,Kadi,2024-11-25,181.0,95.4,7.7,26.0,12.0
24757.0,5757.0,Cross Knob,Kadi,2024-11-25,87.0,96.7,9.7,10.0,2.0
22260.0,3260.0,Economy Kadi,Others,2024-11-25,42.0,82.5,4.8,2.0,0.0
21133.0,2133.0,Gold Plated Handle,Kadi,2024-11-25,142.0,87.3,9.7,15.0,10.0
23408.0,4408.0,Cross Knob,Handles,2024-11-25,101.0,71.8,11.1,7.0,2.0
24288.0,5288.0,Khutti,Knob,2024-11-25,30.0,81.4,11.0,3.0,2.0
23190.0,4190.0,Main Door Handle,Accessories,2024-11-26,87.0,81.5,5.6,10.0,1.0
23128.0,4128.0,Kadi Deluxe,Knob,2024-11-26,0.0,51.85000000000001,24.0,0.0,0.0
22282.0,3282.0,Economy Kadi,Kadi,2024-11-26,116.0,94.3,10.68449580691348,16.0,5.0
24522.0,5522.0,Tower Bolt,Knob,2024-11-26,162.0,90.5,8.8,23.0,6.0
20244.0,1244.0,Ultra Modern Handle,Knob,2024-11-26,32.0,86.4,10.68449580691348,4.0,1.0
24150.0,5150.0,Sofa Leg,Others,2024-11-26,198.0,87.8,3.4,11.0,7.0
21474.0,2474.0,Kadi Deluxe,Handles,2024-11-26,28.0,63.5,20.2,3.0,1.0
20517.0,1517.0,Economy Kadi,Knob,2024-11-26,170.0,74.0,3.4,20.0,10.0
23195.0,4195.0,Profile Handle,Knob,2024-11-26,80.0,88.3,8.7,4.0,4.0
22119.0,3119.0,Tower Bolt,Accessories,2024-11-26,111.0,80.7,2.0,11.0,2.0
23635.0,4635.0,Kadi Deluxe,Kadi,2024-11-26,20.0,78.7,7.3,1.0,0.0
22206.0,3206.0,Main Door Handle,Kadi,2024-11-26,54.0,87.4,6.9,7.0,3.0
24289.0,5289.0,Tower Bolt Premium,Others,2024-11-26,77.0,91.3,14.8,6.0,2.0
24416.0,5416.0,Key Stand,Kadi,2024-11-26,25.0,91.1,4.2,2.0,0.0
20766.0,1766.0,Designer Knob,Handles,2024-11-26,0.0,51.85000000000001,24.0,0.0,0.0
23227.0,4227.0,Stainless Steel Knob,Kadi,2024-11-26,66.0,86.9,7.9,8.0,3.0
21500.0,2500.0,Antique Handle,Accessories,2024-11-26,0.0,88.8,13.5,15.0,4.0
20179.0,1179.0,Cross Knob,Knob,2024-11-26,115.0,90.7,4.4,13.0,8.0
22092.0,3092.0,KH-1239,Handles,2024-11-26,24.0,64.8,10.68449580691348,2.0,1.0
22468.0,3468.0,Tower Bolt,Handles,2024-11-26,76.0,78.7,15.0,6.0,2.0
22467.0,3467.0,Economy Kadi,Knob,2024-11-26,101.0,70.4,2.4,8.0,7.0
24565.0,5565.0,Gold Plated Handle,Handles,2024-11-26,130.0,74.3,20.7,18.0,5.0
22283.0,3283.0,Profile Handle,Kadi,2024-11-26,133.54674024116068,101.8,7.6,18.0,12.0
23085.0,4085.0,Traditional Handle,Accessories,2024-11-26,74.0,79.2,10.4,6.0,2.0
24795.0,5795.0,Main Door Handle,Accessories,2024-11-26,102.0,83.6,8.7,7.0,5.0
20402.0,1402.0,Gold Plated Handle,Handles,2024-11-26,105.0,79.6,11.3,9.0,6.0
22853.0,3853.0,Brass Khutti,Handles,2024-11-26,40.0,72.1,20.8,3.0,1.0
21340.0,2340.0,Profile Handle,Accessories,2024-11-26,133.54674024116068,93.1,2.5,6.0,4.0
20029.0,1029.0,Main Door Handle,Accessories,2024-11-26,181.0,75.6,6.8,18.0,11.0
23573.0,4573.0,Sofa Leg,Knob,2024-11-26,55.0,93.5,5.7,4.0,3.0
23368.0,4368.0,Key Stand,Others,2024-11-26,38.0,84.4,13.0,4.0,2.0
24038.0,5038.0,Stainless Steel Knob,Others,2024-11-26,196.0,84.9,7.5,16.0,14.0
23010.0,4010.0,Khutti,Knob,2024-11-26,23.0,80.2,8.4,1.0,1.0
22018.0,3018.0,Cross Knob,Kadi,2024-11-26,85.0,88.8,2.3,8.0,6.0
21263.0,2263.0,Gold Plated Handle,Accessories,2024-11-26,20.0,90.5,5.9,1.0,0.0
20724.0,1724.0,Brass Khutti,Accessories,2024-11-26,98.0,51.85000000000001,10.5,13.0,4.0
20553.0,1553.0,Kadi Deluxe,Knob,2024-11-26,147.0,91.0,12.6,20.0,10.0
22938.0,3938.0,Ultra Modern Handle,Knob,2024-11-26,66.0,85.3,4.5,9.0,4.0
20609.0,1609.0,Khutti,Others,2024-11-26,39.0,80.0,8.4,2.0,1.0
20882.0,1882.0,Stainless Steel Knob,Others,2024-11-26,29.0,74.6,9.8,3.0,0.0
23370.0,4370.0,Traditional Handle,Others,2024-11-26,61.0,72.9,14.8,4.0,4.0
22241.0,3241.0,Gold Plated Handle,Knob,2024-11-26,180.0,84.3,4.4,12.0,7.0
24345.0,5345.0,KH-1239,Accessories,2024-11-26,162.0,82.6,7.3,20.0,3.0
21639.0,2639.0,Brass Khutti,Handles,2024-11-26,187.0,72.9,7.3,11.0,13.0
23394.0,4394.0,Antique Handle,Kadi,2024-11-26,85.0,86.7,8.3,9.0,3.0
24616.0,5616.0,Stainless Steel Knob,Kadi,2024-11-26,143.0,87.6,7.6,10.0,7.0
24084.0,5084.0,Tower Bolt Premium,Knob,2024-11-26,145.0,79.3,13.5,19.0,6.0
21052.0,2052.0,Cross Knob,Accessories,2024-11-27,187.0,89.9,5.9,13.0,6.0
20130.0,1130.0,Cross Knob,Handles,2024-11-27,104.0,71.9,10.68449580691348,10.0,5.0
20403.0,1403.0,Tower Bolt Premium,Accessories,2024-11-27,53.0,83.5,2.9,6.0,3.0
22133.0,3133.0,Key Stand,Others,2024-11-27,179.0,93.1,3.8,26.0,4.0
21448.0,2448.0,Tower Bolt,Accessories,2024-11-27,42.0,81.3,14.9,6.0,3.0
23902.0,4902.0,Profile Handle,Kadi,2024-11-27,70.0,78.3,2.5,8.0,4.0
24429.0,5429.0,Kadi Deluxe,Others,2024-11-27,114.0,51.85000000000001,11.8,15.0,8.0
22827.0,3827.0,Decorative Kadi,Handles,2024-11-27,26.0,66.2,9.1,1.0,1.0
20343.0,1343.0,Kadi Deluxe,Knob,2024-11-27,123.0,83.0,2.7,16.0,2.0
24034.0,5034.0,Tower Bolt Premium,Handles,2024-11-27,97.0,78.9,12.6,7.0,4.0
20781.0,1781.0,Traditional Handle,Others,2024-11-27,144.0,74.0,5.5,19.0,11.0
23918.0,4918.0,Ultra Modern Handle,Accessories,2024-11-27,163.0,74.3,6.2,13.0,6.0
20139.0,1139.0,KH-1239,Handles,2024-11-27,28.0,67.7,10.1,3.0,1.0
21069.0,2069.0,Kadi Deluxe,Kadi,2024-11-27,35.0,90.8,7.5,3.0,2.0
24533.0,5533.0,Traditional Handle,Accessories,2024-11-27,116.0,90.3,9.2,8.0,4.0
23228.0,4228.0,Stainless Steel Knob,Kadi,2024-11-27,100.0,97.8,8.4,9.0,3.0
20707.0,1707.0,Tower Bolt,Kadi,2024-11-27,31.0,94.6,8.2,4.0,1.0
24521.0,5521.0,Cross Knob,Handles,2024-11-27,92.0,72.9,5.7,10.0,4.0
21616.0,2616.0,Designer Knob,Handles,2024-11-27,26.0,63.1,18.1,1.0,1.0
23138.0,4138.0,Kadi Deluxe,Accessories,2024-11-27,34.0,80.2,5.6,2.0,2.0
22575.0,3575.0,Khutti,Handles,2024-11-27,0.0,83.5,22.2,2.0,0.0
22564.0,3564.0,Sofa Leg,Accessories,2024-11-27,48.0,72.0,10.1,2.0,2.0
24462.0,5462.0,Antique Handle,Others,2024-11-27,170.0,89.4,6.0,24.0,5.0
23042.0,4042.0,Designer Knob,Kadi,2024-11-27,179.0,81.1,6.9,20.0,12.0
23071.0,4071.0,Kadi Deluxe,Accessories,2024-11-27,165.0,83.2,9.7,21.0,3.0
23175.0,4175.0,Sofa Leg,Knob,2024-11-27,97.0,94.0,7.9,11.0,6.0
23126.0,4126.0,Cross Knob,Accessories,2024-11-27,142.0,73.5,10.68449580691348,12.0,6.0
22525.0,3525.0,Gold Plated Handle,Knob,2024-11-27,188.0,70.9,12.4,26.0,6.0
23211.0,4211.0,Cross Knob,Others,2024-11-27,157.0,87.7,2.5,16.0,11.0
20035.0,1035.0,Decorative Kadi,Handles,2024-11-27,97.0,67.4,16.3,7.0,3.0
22274.0,3274.0,Antique Handle,Handles,2024-11-27,169.0,67.8,21.9,23.0,4.0
24315.0,5315.0,Cross Knob,Others,2024-11-27,165.0,77.43643221202855,4.7,21.0,4.0
22471.0,3471.0,Khutti,Handles,2024-11-27,67.0,85.4,20.5,5.0,1.0
22956.0,3956.0,Gold Plated Handle,Others,2024-11-27,189.0,88.3,6.9,20.0,14.0
21233.0,2233.0,Antique Handle,Knob,2024-11-27,136.0,87.6,14.7,8.0,5.0
21680.0,2680.0,Key Stand,Accessories,2024-11-28,174.0,71.3,9.8,23.0,13.0
21698.0,2698.0,KH-1239,Others,2024-11-28,62.0,76.1,6.0,3.0,1.0
21303.0,2303.0,Gold Plated Handle,Accessories,2024-11-28,99.0,72.9,6.1,7.0,5.0
20034.0,1034.0,Antique Handle,Kadi,2024-11-28,192.0,103.7,3.1,27.0,3.0
20801.0,1801.0,Tower Bolt Premium,Handles,2024-11-28,188.0,77.43643221202855,10.68449580691348,19.0,8.0
24153.0,5153.0,Antique Handle,Handles,2024-11-28,54.0,83.1,22.4,6.0,1.0
24628.0,5628.0,Designer Knob,Accessories,2024-11-28,158.0,79.5,2.2,9.0,11.0
21482.0,2482.0,Designer Knob,Others,2024-11-28,104.0,90.0,13.4,7.0,6.0
24526.0,5526.0,Kadi Deluxe,Handles,2024-11-28,132.0,73.5,21.9,11.0,10.0
24691.0,5691.0,Sofa Leg,Kadi,2024-11-28,165.0,94.7,2.1,14.0,5.0
21466.0,2466.0,Decorative Kadi,Others,2024-11-28,147.0,74.4,5.4,11.0,7.0
24228.0,5228.0,Profile Handle,Kadi,2024-11-28,180.0,93.6,7.2,13.0,8.0
20317.0,1317.0,Brass Khutti,Kadi,2024-11-28,168.0,77.3,5.6,25.0,9.0
24896.0,5896.0,Economy Kadi,Kadi,2024-11-28,192.0,88.5,2.0,14.0,6.0
20669.0,1669.0,Tower Bolt,Accessories,2024-11-28,123.0,92.3,7.5,9.0,9.0
22915.0,3915.0,Ultra Modern Handle,Others,2024-11-28,156.0,88.8,13.0,9.0,5.0
24218.0,5218.0,Sofa Leg,Kadi,2024-11-28,111.0,79.8,3.9,6.0,7.0
24198.0,5198.0,Brass Khutti,Kadi,2024-11-28,163.0,80.1,8.2,22.0,10.0
24975.0,5975.0,Designer Knob,Knob,2024-11-28,179.0,72.2,8.9,22.0,7.0
21215.0,2215.0,Economy Kadi,Knob,2024-11-28,117.0,75.0,14.6,6.0,2.0
21213.0,2213.0,Stainless Steel Knob,Kadi,2024-11-28,162.0,100.2,5.9,21.0,11.0
22544.0,3544.0,Khutti,Accessories,2024-11-28,138.0,71.6,8.3,10.0,8.0
22107.0,3107.0,Traditional Handle,Others,2024-11-28,147.0,74.1,12.1,12.0,8.0
22270.0,3270.0,Decorative Kadi,Kadi,2024-11-28,39.0,101.0,8.3,4.0,2.0
21955.0,2955.0,Kadi Deluxe,Knob,2024-11-28,101.0,79.6,8.9,13.0,3.0
20216.0,1216.0,Kadi Deluxe,Others,2024-11-28,76.0,73.9,18.6,8.0,2.0
20497.0,1497.0,Main Door Handle,Handles,2024-11-28,0.0,51.85000000000001,24.0,0.0,0.0
22136.0,3136.0,Sofa Leg,Others,2024-11-28,31.0,74.4,2.4,1.0,1.0
24339.0,5339.0,Khutti,Knob,2024-11-28,131.0,90.2,13.5,17.0,8.0
24859.0,5859.0,Economy Kadi,Kadi,2024-11-28,58.0,94.3,3.5,6.0,2.0
22061.0,3061.0,Stainless Steel Knob,Others,2024-11-28,67.0,93.4,5.9,9.0,1.0
21016.0,2016.0,KH-1239,Knob,2024-11-28,23.0,85.6,10.68449580691348,2.0,1.0
20418.0,1418.0,Profile Handle,Kadi,2024-11-28,89.0,102.9,5.8,11.0,1.0
23321.0,4321.0,Key Stand,Accessories,2024-11-28,144.0,94.3,7.0,14.0,6.0
23461.0,4461.0,Profile Handle,Accessories,2024-11-28,22.0,76.3,5.4,2.0,1.0
23401.0,4401.0,Designer Knob,Accessories,2024-11-28,100.0,77.1,10.68449580691348,12.0,5.0
20438.0,1438.0,Economy Kadi,Knob,2024-11-28,191.0,77.7,14.2,19.0,7.0
23601.0,4601.0,Cross Knob,Others,2024-11-28,114.0,82.0,12.4,11.0,6.0
22496.0,3496.0,Tower Bolt,Accessories,2024-11-29,113.0,82.6,8.9,7.0,2.0
22151.0,3151.0,Kadi Deluxe,Kadi,2024-11-29,155.0,95.2,9.3,9.0,3.0
24419.0,5419.0,Cross Knob,Others,2024-11-29,182.0,80.6,9.7,22.0,10.0
24349.0,5349.0,Decorative Kadi,Knob,2024-11-29,50.0,93.2,12.2,3.0,3.0
21707.0,2707.0,Decorative Kadi,Others,2024-11-29,86.0,84.9,4.5,11.0,5.0
23246.0,4246.0,Decorative Kadi,Accessories,2024-11-29,147.0,88.7,13.1,9.0,8.0
