Stock_ID,Item_Name,Category,Quantity_Available,Restock_Threshold,Purchase_Cost,Selling_Price,Date_Added,Supplier,Defective_Stock
1700,Antique Handle,Handles,1384.0,10.0,346.0,503.795767093149,2024-12-03,Amrit Singh (Punjab),2.0
4144,Sofa Leg,Knob,574.0,30.0,752.0,1419.20951155642,2024-12-03,Shukla (Gujarat),1.0
3333,Tower Bolt,Accessories,275.0,15.0,445.0,715.657127715486,2024-12-03,Venkatesh Gopal (Telangana),0.0
4422,Designer Knob,Kadi,674.0,50.0,574.0,1127.97874434195,2024-12-03,Tiwary (Mumbai),9.0
1925,Key Stand,Knob,544.0,5.0,639.0,1018.74176032841,2024-12-03,Abdul Khan (Hyderabad),4.0
3310,Gold Plated Handle,Knob,769.0,15.0,192.0,308.350945570259,2024-12-03,Abdul Khan (Hyderabad),7.0
5468,Tower Bolt,Others,807.0,5.0,,,2024-12-03,Tiwary (Mumbai),3.0
5224,Brass Khutti,Others,491.0,100.0,910.0,1395.40705439843,2024-12-03,Rahul (AP),18.0
4803,Designer Knob,Knob,805.0,50.0,600.0,1013.82751692694,2024-12-03,Iyer (Chennai),2.0
4895,Gold Plated Handle,Knob,232.0,,313.0,585.877932131657,2024-12-03,Hameesh (Kerala),5.0
4580,Brass Khutti,Handles,934.0,50.0,615.0,1219.33404218278,2024-12-03,Venkatesh Gopal (Telangana),9.0
1647,Stainless Steel Knob,Handles,1412.0,30.0,904.0,1416.41224047874,2024-12-03,Rajavardhan (Chennai),0.0
1555,Brass Khutti,Others,968.0,15.0,284.0,408.148762851116,2024-12-03,Abdul Khan (Hyderabad),4.0
4631,Traditional Handle,Knob,30.0,100.0,812.0,1280.56116232311,2024-12-03,Hameesh (Kerala),2.0
5988,Sofa Leg,Handles,1010.0,50.0,143.0,229.402784345931,2024-12-03,Amrit Singh (Punjab),9.0
1166,Cross Knob,Accessories,335.0,5.0,464.0,768.168986246125,2024-12-03,Abdul Khan (Hyderabad),8.0
4182,Stainless Steel Knob,Kadi,381.0,20.0,551.0,773.346649430112,2024-12-03,Amrit Singh (Punjab),7.0
1732,Designer Knob,Kadi,26.0,100.0,502.0,856.835021840311,2024-12-04,Veeran Gowda (Karnataka),9.0
3795,Ultra Modern Handle,Others,232.0,20.0,238.0,352.400912612316,2024-12-04,Rahul (AP),6.0
2774,Decorative Kadi,Others,999.0,20.0,507.0,778.629845085033,2024-12-04,Venkatesh Gopal (Telangana),0.0
2157,Traditional Handle,Accessories,68.0,30.0,985.0,1596.5989959793,2024-12-04,Iyer (Chennai),4.0
4194,Gold Plated Handle,Knob,859.0,20.0,200.0,321.212936953668,2024-12-04,Venkatesh Gopal (Telangana),
4919,Tower Bolt,Others,280.0,50.0,831.0,1363.0673952071,2024-12-04,Rajavardhan (Chennai),3.0
3859,Kadi Deluxe,Accessories,172.0,10.0,257.0,375.489085563118,2024-12-04,Abdul Khan (Hyderabad),5.0
5550,Tower Bolt Premium,Kadi,46.0,50.0,855.0,1639.48700558845,2024-12-04,Venkatesh Gopal (Telangana),7.0
2451,Antique Handle,Kadi,719.0,15.0,278.0,541.190161750293,2024-12-04,Rajavardhan (Chennai),7.0
5874,KH-1239,Others,192.0,100.0,906.0,1724.82756688247,2024-12-04,Abdul Khan (Hyderabad),0.0
2166,Designer Knob,Kadi,925.0,50.0,760.0,1351.0932004639,2024-12-04,Iyer (Chennai),7.0
3122,Khutti,Handles,542.0,20.0,658.0,960.870405293611,2024-12-04,Veeran Gowda (Karnataka),3.0
2584,Designer Knob,Kadi,263.0,5.0,601.0,1117.18301594989,2024-12-04,Hameesh (Kerala),5.0
4700,KH-1239,Handles,386.0,100.0,105.0,185.425487016419,2024-12-04,Veeran Gowda (Karnataka),2.0
5697,Decorative Kadi,Handles,1386.0,5.0,648.0,961.089911154131,2024-12-04,Iyer (Chennai),1.0
3906,Key Stand,Handles,1496.0,5.0,483.0,869.277428768221,2024-12-04,Amrit Singh (Punjab),6.0
4815,Khutti,Handles,1926.0,100.0,851.0,1345.00731335198,2024-12-04,Rahul (AP),0.0
5025,Gold Plated Handle,Others,,20.0,967.0,1473.79324923209,2024-12-04,Hameesh (Kerala),3.0
4078,Traditional Handle,Kadi,138.0,100.0,996.0,1449.05512339452,2024-12-04,Rahul (AP),12.0
3067,Economy Kadi,Kadi,846.0,30.0,105.0,149.809555747538,2024-12-04,Shukla (Gujarat),3.0
5399,Designer Knob,Knob,880.0,100.0,789.0,1500.94093153916,2024-12-04,Rahul (AP),0.0
3521,Kadi Deluxe,Kadi,13.0,5.0,507.0,766.536840236491,2024-12-04,Rajavardhan (Chennai),4.0
1552,Key Stand,Kadi,25.0,5.0,915.0,1760.80954841583,2024-12-04,Rahul (AP),27.0
4011,Brass Khutti,Accessories,146.0,50.0,954.0,1550.78710021866,2024-12-04,Hameesh (Kerala),2.0
4224,Brass Khutti,Others,140.0,50.0,166.0,264.46898980812,2024-12-04,Venkatesh Gopal (Telangana),4.0
3220,Profile Handle,Kadi,550.0,50.0,636.0,1208.47409081688,2024-12-04,Hameesh (Kerala),7.0
5788,Profile Handle,Others,752.0,15.0,106.0,166.6007214641,2024-12-04,Amrit Singh (Punjab),4.0
4306,Economy Kadi,Others,622.0,20.0,960.0,1496.56945434632,2024-12-04,Rajavardhan (Chennai),0.0
4884,Economy Kadi,Handles,1068.0,15.0,133.0,263.030423966559,2024-12-04,Shukla (Gujarat),3.0
5369,Ultra Modern Handle,Handles,578.0,100.0,110.0,209.62864655158,2024-12-04,Amrit Singh (Punjab),8.0
5141,Profile Handle,Others,979.0,20.0,865.0,1460.08369155664,2024-12-04,Hameesh (Kerala),9.0
5879,Ultra Modern Handle,Others,648.0,20.0,890.0,1281.45535517283,2024-12-04,Hameesh (Kerala),9.0
3554,Tower Bolt Premium,Kadi,40.0,50.0,789.0,1387.87657148572,2024-12-04,Shukla (Gujarat),9.0
3409,Ultra Modern Handle,Knob,3.0,10.0,644.0,980.875241571096,2024-12-04,Tiwary (Mumbai),18.0
1605,Economy Kadi,Handles,724.0,50.0,139.0,274.266509949151,2024-12-04,Rahul (AP),21.0
5020,Profile Handle,Knob,5980.0,10.0,197.0,369.811171386301,2024-12-05,Iyer (Chennai),9.0
5569,Brass Khutti,Accessories,293.0,30.0,782.0,1443.54815064023,2024-12-05,Rahul (AP),24.0
5644,Economy Kadi,Knob,412.0,30.0,808.0,1474.36928760729,2024-12-05,Amrit Singh (Punjab),5.0
2557,Main Door Handle,Knob,463.0,100.0,749.0,1298.9381369994,2024-12-05,Hameesh (Kerala),0.0
3042,Main Door Handle,Kadi,356.0,30.0,919.0,1663.81130630753,2024-12-05,Shukla (Gujarat),4.0
3008,Profile Handle,Kadi,912.0,30.0,590.0,994.379843946783,2024-12-05,Veeran Gowda (Karnataka),0.0
1877,KH-1239,Accessories,295.0,30.0,443.0,629.011665650629,2024-12-05,Shukla (Gujarat),4.0
3712,Traditional Handle,Knob,107.0,100.0,81.0,125.200669139253,2024-12-05,Amrit Singh (Punjab),9.0
5624,Ultra Modern Handle,Others,940.0,10.0,458.0,648.499345478205,2024-12-05,Rajavardhan (Chennai),5.0
1876,Key Stand,Knob,681.0,50.0,436.0,760.958379971842,2024-12-05,Hameesh (Kerala),9.0
2420,Designer Knob,Accessories,136.0,10.0,770.0,1377.42739530921,2024-12-05,Amrit Singh (Punjab),0.0
5349,Decorative Kadi,Knob,936.0,20.0,577.0,842.08505715604,2024-12-05,Abdul Khan (Hyderabad),6.0
1561,Antique Handle,Accessories,487.0,20.0,638.0,1057.48642613878,2024-12-05,Hameesh (Kerala),9.0
3414,Designer Knob,Accessories,15.0,15.0,360.0,507.749842634159,2024-12-05,Amrit Singh (Punjab),6.0
2839,Decorative Kadi,Others,943.0,50.0,345.0,539.572664344793,2024-12-05,Hameesh (Kerala),4.0
5802,Cross Knob,Kadi,873.0,15.0,538.0,923.694565745054,2024-12-05,Shukla (Gujarat),4.0
5795,Main Door Handle,Accessories,624.0,,880.0,1276.96522417618,2024-12-05,Tiwary (Mumbai),9.0
1151,Tower Bolt Premium,Kadi,143.0,50.0,195.0,377.961168968176,2024-12-05,Iyer (Chennai),3.0
1041,Khutti,Others,175.0,50.0,158.0,301.819997413541,2024-12-05,Tiwary (Mumbai),12.0
3234,Profile Handle,Handles,1972.0,15.0,417.0,704.773368917674,2024-12-05,Iyer (Chennai),2.0
2206,KH-1239,Accessories,731.0,20.0,50.0,83.0023277172459,2024-12-05,Rahul (AP),9.0
1494,Economy Kadi,Handles,308.0,30.0,429.0,708.962139083257,2024-12-05,Rahul (AP),18.0
3229,Cross Knob,Handles,562.0,10.0,896.0,1698.97769168403,2024-12-05,Rajavardhan (Chennai),6.0
5636,Cross Knob,Others,892.0,100.0,752.0,1184.92206661613,2024-12-05,Amrit Singh (Punjab),8.0
5090,Ultra Modern Handle,Handles,1202.0,20.0,268.0,416.658317431688,2024-12-05,Hameesh (Kerala),8.0
5767,Key Stand,Knob,80.0,10.0,626.0,1197.83872252178,2024-12-05,Rajavardhan (Chennai),1.0
5040,Antique Handle,Accessories,650.0,30.0,649.0,1053.42132909735,2024-12-05,Rajavardhan (Chennai),0.0
1606,Profile Handle,Others,381.0,50.0,665.0,1252.92794378569,2024-12-05,Venkatesh Gopal (Telangana),0.0
3323,Key Stand,Accessories,304.0,100.0,826.0,1320.55951719408,2024-12-05,Shukla (Gujarat),1.0
1960,Traditional Handle,Accessories,209.0,10.0,107.0,161.501111188754,2024-12-05,Tiwary (Mumbai),0.0
4606,Kadi Deluxe,Knob,64.0,10.0,826.0,1548.70858254154,2024-12-05,Tiwary (Mumbai),6.0
2183,Decorative Kadi,Knob,681.0,100.0,465.0,838.92066798974,2024-12-05,Amrit Singh (Punjab),6.0
3035,Traditional Handle,Knob,155.0,30.0,671.0,1208.96259746671,2024-12-05,Shukla (Gujarat),3.0
5861,Khutti,Accessories,,15.0,752.0,1446.61445615529,2024-12-05,Rajavardhan (Chennai),1.0
5184,Tower Bolt Premium,Others,67.0,100.0,66.0,122.655870805477,2024-12-05,Venkatesh Gopal (Telangana),2.0
1124,Designer Knob,Kadi,811.0,5.0,345.0,682.586865432579,2024-12-05,Iyer (Chennai),4.0
1711,Designer Knob,Knob,398.0,30.0,211.0,370.218424411321,2024-12-05,Amrit Singh (Punjab),9.0
2724,Traditional Handle,Knob,63.0,5.0,271.0,438.328090026261,2024-12-06,Venkatesh Gopal (Telangana),8.0
4366,Kadi Deluxe,Others,229.0,50.0,901.0,1353.74175836961,2024-12-06,Iyer (Chennai),4.0
5570,Kadi Deluxe,Others,152.0,20.0,439.0,713.809634036817,2024-12-06,Shukla (Gujarat),9.0
4037,Khutti,Accessories,26.0,100.0,263.0,399.098511986735,2024-12-06,Venkatesh Gopal (Telangana),0.0
4894,Gold Plated Handle,Kadi,1.0,20.0,255.0,432.830623628072,2024-12-06,Iyer (Chennai),3.0
2802,Brass Khutti,Kadi,200.0,100.0,328.0,463.057794162311,2024-12-06,Abdul Khan (Hyderabad),9.0
5647,Brass Khutti,Handles,36.0,50.0,484.0,912.589967425684,2024-12-06,Rajavardhan (Chennai),2.0
2310,Decorative Kadi,Kadi,822.0,10.0,639.0,1239.15947308272,2024-12-06,Venkatesh Gopal (Telangana),8.0
2318,Decorative Kadi,Others,765.0,5.0,59.0,95.543014681572,2024-12-06,Iyer (Chennai),9.0
4521,Stainless Steel Knob,Others,608.0,,925.0,1551.62372862688,2024-12-06,Hameesh (Kerala),0.0
2283,Sofa Leg,Handles,1690.0,100.0,632.0,1038.70035370951,2024-12-06,Shukla (Gujarat),0.0
1743,Kadi Deluxe,Handles,384.0,30.0,493.0,967.765630367141,2024-12-06,Rajavardhan (Chennai),3.0
4282,Kadi Deluxe,Kadi,174.0,50.0,808.0,1273.27485215712,2024-12-06,Shukla (Gujarat),8.0
3471,Khutti,Handles,234.0,30.0,792.0,1328.10539332461,2024-12-06,Amrit Singh (Punjab),6.0
5919,Gold Plated Handle,Kadi,41.0,50.0,414.0,657.71077979975,2024-12-06,Abdul Khan (Hyderabad),5.0
3480,Profile Handle,Knob,11.0,15.0,403.0,587.076205973149,2024-12-06,Iyer (Chennai),8.0
4957,Main Door Handle,Handles,1498.0,5.0,775.0,1247.84265781565,2024-12-06,Tiwary (Mumbai),15.0
2517,Tower Bolt Premium,Knob,174.0,30.0,966.0,1519.26953698506,2024-12-06,Iyer (Chennai),7.0
1188,Tower Bolt,Handles,1056.0,100.0,719.0,1041.24443986684,2024-12-06,Rahul (AP),18.0
5637,Designer Knob,Knob,350.0,50.0,793.0,1477.53256564984,2024-12-06,Rajavardhan (Chennai),6.0
2204,Economy Kadi,Accessories,530.0,,164.0,250.11184389701,2024-12-06,Shukla (Gujarat),9.0
1551,Decorative Kadi,Accessories,454.0,100.0,152.0,277.362867434208,2024-12-06,Rahul (AP),9.0
1183,Ultra Modern Handle,Kadi,510.0,10.0,423.0,656.074851969444,2024-12-06,Rajavardhan (Chennai),2.0
3538,Khutti,Others,668.0,50.0,977.0,1603.54388769361,2024-12-06,Tiwary (Mumbai),15.0
3150,Antique Handle,Knob,220.0,5.0,250.0,454.356536261512,2024-12-06,Veeran Gowda (Karnataka),8.0
5211,Tower Bolt,Handles,1704.0,50.0,305.0,580.920775042291,2024-12-06,Amrit Singh (Punjab),6.0
3895,Brass Khutti,Accessories,868.0,10.0,948.0,1375.88416022447,2024-12-06,Tiwary (Mumbai),15.0
3546,Profile Handle,Handles,1178.0,50.0,,,2024-12-06,Tiwary (Mumbai),21.0
1477,Tower Bolt Premium,Handles,434.0,20.0,769.0,1122.60879946216,2024-12-06,Iyer (Chennai),3.0
3564,Sofa Leg,Accessories,,5.0,90.0,153.53216019014,2024-12-06,Iyer (Chennai),1.0
5673,Cross Knob,Knob,262.0,20.0,715.0,1340.05105977459,2024-12-06,Hameesh (Kerala),9.0
4404,Cross Knob,Knob,161.0,15.0,424.0,696.092952913748,2024-12-06,Rajavardhan (Chennai),6.0
5980,Decorative Kadi,Others,412.0,100.0,984.0,1427.34994076787,2024-12-06,Abdul Khan (Hyderabad),3.0
2440,Brass Khutti,Kadi,251.0,100.0,602.0,1000.32324410195,2024-12-06,Rahul (AP),0.0
5525,Gold Plated Handle,Others,822.0,30.0,602.0,1050.350774196,2024-12-07,Venkatesh Gopal (Telangana),0.0
3970,Brass Khutti,Accessories,555.0,100.0,382.0,641.989010753113,2024-12-07,Abdul Khan (Hyderabad),4.0
4980,Main Door Handle,Handles,890.0,50.0,683.0,1364.47901888611,2024-12-07,Amrit Singh (Punjab),7.0
1864,Tower Bolt,Accessories,305.0,50.0,639.0,944.305678319117,2024-12-07,Venkatesh Gopal (Telangana),3.0
1400,Khutti,Handles,1472.0,30.0,214.0,312.475444333766,2024-12-07,Shukla (Gujarat),3.0
5512,Designer Knob,Kadi,467.0,15.0,443.0,636.820618749222,2024-12-07,Tiwary (Mumbai),18.0
4951,Tower Bolt,Handles,1040.0,5.0,495.0,983.550255171976,2024-12-07,Iyer (Chennai),1.0
3108,Key Stand,Knob,919.0,30.0,778.0,1149.71508279627,2024-12-07,Amrit Singh (Punjab),6.0
4955,Economy Kadi,Knob,413.0,10.0,865.0,1315.467907584,2024-12-07,Venkatesh Gopal (Telangana),8.0
3685,Gold Plated Handle,Knob,562.0,10.0,521.0,743.246055376182,2024-12-07,Rahul (AP),27.0
5578,Economy Kadi,Knob,731.0,10.0,745.0,1229.82784764731,2024-12-07,Rajavardhan (Chennai),3.0
1104,Key Stand,Kadi,763.0,10.0,155.0,277.967506550515,2024-12-07,Venkatesh Gopal (Telangana),0.0
5871,Tower Bolt,Kadi,987.0,10.0,757.0,1095.26540207578,2024-12-07,Abdul Khan (Hyderabad),9.0
4232,Economy Kadi,Others,303.0,15.0,725.0,1318.24091956176,2024-12-07,Rajavardhan (Chennai),4.0
5324,Sofa Leg,Accessories,966.0,5.0,269.0,507.451448998532,2024-12-07,Rajavardhan (Chennai),9.0
4564,Antique Handle,Others,978.0,20.0,957.0,1584.5982239536,2024-12-07,Iyer (Chennai),5.0
3800,Key Stand,Kadi,425.0,20.0,353.0,694.210036719753,2024-12-07,Iyer (Chennai),0.0
3384,Decorative Kadi,Handles,1910.0,15.0,440.0,876.444570708355,2024-12-07,Abdul Khan (Hyderabad),2.0
2855,Designer Knob,Others,580.0,100.0,584.0,1004.43062387561,2024-12-07,Veeran Gowda (Karnataka),8.0
3832,Profile Handle,Knob,504.0,20.0,189.0,344.159446528261,2024-12-07,Abdul Khan (Hyderabad),2.0
5820,Profile Handle,Accessories,473.0,30.0,,,2024-12-07,Rajavardhan (Chennai),7.0
5803,Tower Bolt Premium,Knob,192.0,10.0,904.0,1540.07658634169,2024-12-07,Tiwary (Mumbai),15.0
4188,Main Door Handle,Others,519.0,5.0,975.0,1469.44081042359,2024-12-07,Rajavardhan (Chennai),7.0
4644,Decorative Kadi,Knob,483.0,30.0,562.0,893.223751224482,2024-12-07,Hameesh (Kerala),3.0
5769,Economy Kadi,Handles,396.0,15.0,686.0,1287.80865223086,2024-12-07,Rahul (AP),9.0
4307,Stainless Steel Knob,Accessories,0.0,15.0,597.0,928.215522466359,2024-12-07,Rajavardhan (Chennai),8.0
2480,Tower Bolt Premium,Accessories,155.0,5.0,765.0,1397.7529237712,2024-12-07,Iyer (Chennai),6.0
2081,Kadi Deluxe,Accessories,4.0,100.0,924.0,1386.56520083046,2024-12-07,Hameesh (Kerala),8.0
3625,KH-1239,Handles,1884.0,20.0,917.0,1427.04240531916,2024-12-07,Venkatesh Gopal (Telangana),8.0
1496,Brass Khutti,Accessories,755.0,20.0,281.0,441.197493173909,2024-12-07,Amrit Singh (Punjab),3.0
3050,Decorative Kadi,Handles,824.0,30.0,187.0,292.385423332305,2024-12-07,Veeran Gowda (Karnataka),6.0
2051,Kadi Deluxe,Knob,111.0,15.0,649.0,1115.53029908875,2024-12-07,Rahul (AP),3.0
5757,Cross Knob,Kadi,117.0,,319.0,469.770729695969,2024-12-07,Veeran Gowda (Karnataka),6.0
5905,Ultra Modern Handle,Kadi,311.0,50.0,785.0,1317.57909318999,2024-12-07,Hameesh (Kerala),3.0
2655,KH-1239,Accessories,972.0,15.0,141.0,197.899163399578,2024-12-07,Amrit Singh (Punjab),3.0
4139,Khutti,Accessories,697.0,100.0,151.0,257.037451111441,2024-12-07,Iyer (Chennai),3.0
3539,Designer Knob,Handles,68.0,5.0,116.0,173.003578779016,2024-12-07,Shukla (Gujarat),2.0
4662,Designer Knob,Others,674.0,5.0,222.0,376.137391905262,2024-12-07,Iyer (Chennai),9.0
5154,Tower Bolt,Others,805.0,100.0,575.0,1085.15275671179,2024-12-07,Rahul (AP),0.0
5391,Designer Knob,Knob,146.0,100.0,840.0,1662.35249565008,2024-12-07,Tiwary (Mumbai),15.0
2954,Cross Knob,Handles,1726.0,30.0,740.0,1415.4477234621,2024-12-08,Amrit Singh (Punjab),
2971,Sofa Leg,Others,955.0,30.0,377.0,752.364446881798,2024-12-08,Venkatesh Gopal (Telangana),7.0
1653,Sofa Leg,Others,849.0,50.0,,,2024-12-08,Veeran Gowda (Karnataka),6.0
1442,Brass Khutti,Accessories,382.0,15.0,412.0,684.024082571633,2024-12-08,Amrit Singh (Punjab),9.0
1707,Tower Bolt,Kadi,491.0,20.0,720.0,1386.49186690347,2024-12-08,Iyer (Chennai),7.0
1663,Gold Plated Handle,Knob,-328.0,15.0,149.0,276.757364556244,2024-12-08,Shukla (Gujarat),9.0
3877,Traditional Handle,Handles,42.0,50.0,304.0,602.043826432653,2024-12-08,Hameesh (Kerala),6.0
5177,Kadi Deluxe,Others,229.0,100.0,920.0,1306.88746115325,2024-12-08,Iyer (Chennai),6.0
3868,Economy Kadi,Accessories,416.0,15.0,586.0,1142.05135411058,2024-12-08,Hameesh (Kerala),3.0
3872,Tower Bolt Premium,Kadi,12.0,30.0,696.0,1097.00154743395,2024-12-08,Rajavardhan (Chennai),4.0
1853,KH-1239,Kadi,484.0,100.0,607.0,1055.05431029809,2024-12-08,Iyer (Chennai),5.0
5170,Designer Knob,Handles,880.0,10.0,538.0,815.696499650812,2024-12-08,Rajavardhan (Chennai),8.0
1753,Ultra Modern Handle,Accessories,921.0,30.0,,,2024-12-08,Rahul (AP),24.0
3885,Traditional Handle,Handles,264.0,5.0,326.0,517.458941423497,2024-12-08,Rajavardhan (Chennai),6.0
3889,Khutti,Others,741.0,100.0,316.0,612.935808928109,2024-12-08,Veeran Gowda (Karnataka),6.0
5112,Stainless Steel Knob,Kadi,13.0,10.0,941.0,1832.7631776912,2024-12-08,Amrit Singh (Punjab),7.0
1818,Decorative Kadi,Kadi,901.0,5.0,672.0,1335.44253336477,2024-12-08,Shukla (Gujarat),4.0
1822,Cross Knob,Knob,242.0,50.0,404.0,756.138343204861,2024-12-08,Amrit Singh (Punjab),8.0
3864,Traditional Handle,Handles,372.0,30.0,776.0,1313.12469759309,2024-12-08,Rahul (AP),6.0
2465,Decorative Kadi,Accessories,272.0,10.0,392.0,667.751020652563,2024-12-08,Rahul (AP),3.0
5648,Profile Handle,Handles,692.0,5.0,1011.0,1543.95779309457,2024-12-08,Rahul (AP),
1646,Profile Handle,Accessories,513.0,10.0,851.0,1269.64133172241,2024-12-08,Rajavardhan (Chennai),6.0
4508,Traditional Handle,Accessories,247.0,15.0,194.0,339.899487694925,2024-12-08,Rajavardhan (Chennai),6.0
4267,Sofa Leg,Handles,618.0,20.0,123.0,215.739253635397,2024-12-08,Venkatesh Gopal (Telangana),8.0
5907,Gold Plated Handle,Handles,206.0,10.0,420.0,697.980559773918,2024-12-08,Abdul Khan (Hyderabad),3.0
4742,Key Stand,Accessories,280.0,100.0,313.0,606.436282141067,2024-12-08,Abdul Khan (Hyderabad),5.0
1984,Decorative Kadi,Accessories,307.0,15.0,484.0,958.202536035701,2024-12-08,Rahul (AP),18.0
5596,Ultra Modern Handle,Accessories,811.0,20.0,473.0,893.414805638427,2024-12-08,Venkatesh Gopal (Telangana),9.0
4557,Designer Knob,Handles,578.0,30.0,446.0,649.523207481957,2024-12-08,Tiwary (Mumbai),6.0
4283,Ultra Modern Handle,Knob,993.0,100.0,210.0,341.906703716659,2024-12-08,Amrit Singh (Punjab),0.0
5848,Tower Bolt,Kadi,567.0,30.0,402.0,698.709562648796,2024-12-08,Veeran Gowda (Karnataka),0.0
4831,Brass Khutti,Kadi,519.0,50.0,326.0,481.317903752588,2024-12-08,Shukla (Gujarat),4.0
3522,Traditional Handle,Handles,364.0,50.0,253.0,382.811290900435,2024-12-08,Shukla (Gujarat),4.0
4164,Profile Handle,Accessories,46.0,15.0,724.0,1130.4098180467,2024-12-08,Shukla (Gujarat),
5659,Main Door Handle,Accessories,371.0,10.0,891.0,1644.00784334754,2024-12-08,Tiwary (Mumbai),15.0
2115,Key Stand,Kadi,154.0,30.0,,,2024-12-08,Amrit Singh (Punjab),1.0
4752,Stainless Steel Knob,Kadi,51.0,30.0,565.0,822.035942402018,2024-12-08,Amrit Singh (Punjab),2.0
5755,Brass Khutti,Others,201.0,30.0,174.0,287.424327550813,2024-12-08,Rahul (AP),21.0
4588,Cross Knob,Knob,428.0,20.0,396.0,649.223316657502,2024-12-08,Iyer (Chennai),3.0
1379,Traditional Handle,Accessories,245.0,15.0,365.0,578.065372132847,2024-12-08,Tiwary (Mumbai),24.0
5897,Economy Kadi,Others,12.0,50.0,228.0,447.570760796782,2024-12-08,Rajavardhan (Chennai),8.0
4950,Sofa Leg,Accessories,827.0,100.0,66.0,104.74170803829,2024-12-08,Shukla (Gujarat),2.0
5996,Gold Plated Handle,Others,156.0,10.0,813.0,1483.98996083444,2024-12-08,Rahul (AP),15.0
4008,Ultra Modern Handle,Handles,1648.0,30.0,704.0,1272.15855929872,2024-12-08,Shukla (Gujarat),1.0
2353,Cross Knob,Handles,1802.0,5.0,795.0,1325.40339766189,2024-12-08,Amrit Singh (Punjab),1.0
2403,Antique Handle,Accessories,447.0,20.0,609.0,1136.92854223588,2024-12-08,Shukla (Gujarat),2.0
5949,Gold Plated Handle,Kadi,704.0,15.0,258.0,408.375136755741,2024-12-08,Iyer (Chennai),2.0
2137,Tower Bolt,Knob,726.0,100.0,760.0,1089.75529217696,2024-12-08,Amrit Singh (Punjab),2.0
3654,Tower Bolt Premium,Handles,130.0,20.0,594.0,998.501395542392,2024-12-08,Amrit Singh (Punjab),2.0
3652,Economy Kadi,Knob,577.0,15.0,209.0,319.234755198247,2024-12-08,Iyer (Chennai),0.0
4460,Traditional Handle,Knob,39.0,30.0,656.0,1280.84538009029,2024-12-08,Veeran Gowda (Karnataka),6.0
4248,Decorative Kadi,Handles,1586.0,,893.0,1455.50477888861,2024-12-09,Abdul Khan (Hyderabad),4.0
5718,Brass Khutti,Kadi,658.0,20.0,838.0,1668.9403626624,2024-12-09,Iyer (Chennai),4.0
4490,Profile Handle,Knob,409.0,100.0,215.0,364.496238252188,2024-12-09,Hameesh (Kerala),1.0
1669,Tower Bolt,Accessories,62.0,100.0,950.0,1400.87938424553,2024-12-09,Abdul Khan (Hyderabad),1.0
3373,Key Stand,Kadi,525.0,15.0,450.0,860.38209473709,2024-12-09,Hameesh (Kerala),3.0
2968,Designer Knob,Kadi,493.0,50.0,355.0,546.797451791717,2024-12-09,Abdul Khan (Hyderabad),1.0
3217,Key Stand,Knob,95.0,5.0,965.0,1492.88991051323,2024-12-09,Rajavardhan (Chennai),0.0
1636,Designer Knob,Handles,1288.0,15.0,639.0,1047.24234793513,2024-12-09,Amrit Singh (Punjab),3.0
3222,Tower Bolt,Others,41.0,20.0,555.0,1015.85883798088,2024-12-09,Abdul Khan (Hyderabad),4.0
3340,Profile Handle,Knob,56.0,15.0,445.0,742.407222711314,2024-12-09,Tiwary (Mumbai),12.0
4624,Brass Khutti,Kadi,957.0,15.0,774.0,1349.51618455319,2024-12-09,Hameesh (Kerala),9.0
4262,Antique Handle,Knob,31.0,20.0,224.0,393.101048570353,2024-12-09,Venkatesh Gopal (Telangana),1.0
2588,Profile Handle,Knob,874.0,10.0,801.0,1276.28158288469,2024-12-09,Amrit Singh (Punjab),2.0
1021,Ultra Modern Handle,Kadi,243.0,100.0,77.0,110.65139101614,2024-12-09,Iyer (Chennai),5.0
2983,Designer Knob,Others,478.0,20.0,111.0,211.789863546896,2024-12-09,Venkatesh Gopal (Telangana),2.0
4566,Decorative Kadi,Knob,388.0,50.0,782.0,1139.82860300965,2024-12-09,Amrit Singh (Punjab),8.0
1143,Main Door Handle,Handles,502.0,30.0,370.0,557.25747298367,2024-12-09,Veeran Gowda (Karnataka),2.0
5969,Economy Kadi,Accessories,142.0,20.0,84.0,134.25965515175,2024-12-09,Amrit Singh (Punjab),3.0
3325,Stainless Steel Knob,Accessories,413.0,100.0,574.0,961.870994479858,2024-12-09,Venkatesh Gopal (Telangana),6.0
1111,Main Door Handle,Others,177.0,30.0,310.0,616.288309053113,2024-12-09,Rajavardhan (Chennai),2.0
2612,Khutti,Handles,1182.0,10.0,842.0,1436.75201570947,2024-12-09,Hameesh (Kerala),0.0
1589,Key Stand,Accessories,746.0,50.0,761.0,1188.6306425117,2024-12-09,Amrit Singh (Punjab),1.0
1437,Brass Khutti,Others,698.0,20.0,192.0,320.854470789378,2024-12-09,Rajavardhan (Chennai),
3569,Profile Handle,Handles,1234.0,5.0,464.0,925.822612916604,2024-12-09,Tiwary (Mumbai),0.0
5487,Traditional Handle,Knob,213.0,30.0,138.0,206.349072572908,2024-12-09,Shukla (Gujarat),0.0
4992,Gold Plated Handle,Others,793.0,5.0,955.0,1581.24713072838,2024-12-09,Venkatesh Gopal (Telangana),0.0
1890,Khutti,Others,979.0,5.0,66.0,104.399176964191,2024-12-09,Venkatesh Gopal (Telangana),9.0
