Finance_ID,Stock_ID,Item_Name,Category,Date,Revenue,Cost,Profit,Tax,Net_Profit
12999,3999,Khutti,Knob,2024-12-07,,5480.68,,0.0,
11243,2243,Designer Knob,Knob,2024-12-07,17132.42,8974.36,8158.06,1631.61,6526.45
11495,2495,Economy Kadi,Others,2024-12-07,29097.07,13175.55,15921.53,3184.31,12737.22
13392,4392,Main Door Handle,Handles,2024-12-07,38692.12,14825.22,23866.9,4773.38,19093.52
14965,5965,Brass Khutti,Accessories,2024-12-07,7149.57,2533.11,4616.45,923.29,3693.16
14517,5517,Ultra Modern Handle,Knob,2024-12-07,-12492.96,5282.84,7210.12,1442.02,5768.1
12341,3341,Tower Bolt Premium,Others,2024-12-07,17294.74,10098.13,7196.61,1439.32,5757.29
13316,4316,Tower Bolt Premium,Others,2024-12-08,34417.24,15035.03,19382.21,3876.44,15505.77
10514,1514,Main Door Handle,Others,2024-12-08,27877.24,13570.53,14306.72,2861.34,11445.37
10567,1567,Designer Knob,Kadi,2024-12-08,22104.72,9408.27,12696.45,2539.29,10157.16
13149,4149,Profile Handle,Knob,2024-12-08,28090.48,11936.27,16154.21,3230.84,12923.37
10005,1005,Main Door Handle,Others,2024-12-08,8400.76,3861.65,4539.12,907.82,3631.29
14371,5371,Designer Knob,Handles,2024-12-08,56547.41,15757.46,40789.96,8157.99,32631.97
11728,2728,Economy Kadi,Knob,2024-12-08,36521.59,20505.68,16015.9,3203.18,12812.72
10968,1968,Main Door Handle,Accessories,2024-12-08,0.0,13062.13,-13062.13,0.0,-13062.13
10523,1523,Economy Kadi,Accessories,2024-12-08,14079.67,5534.83,8544.84,1708.97,6835.88
10335,1335,Ultra Modern Handle,Accessories,2024-12-08,30910.74,13301.2,17609.54,3521.91,14087.63
11467,2467,Antique Handle,Others,2024-12-08,16478.23,9121.02,7357.22,1471.44,5885.77
14063,5063,Antique Handle,Knob,2024-12-08,11652.99,6384.14,5268.85,1053.77,4215.08
10165,1165,Cross Knob,Handles,2024-12-08,36101.3,10660.0,25441.3,5088.26,20353.04
10618,1618,Tower Bolt Premium,Handles,2024-12-08,32164.95,9739.35,22425.6,4485.12,17940.48
13769,4769,Tower Bolt Premium,Handles,2024-12-08,37890.83,10923.38,26967.45,5393.49,21573.96
12675,3675,Tower Bolt,Knob,2024-12-08,22809.43,11068.66,11740.77,2348.15,9392.61
13929,4929,Khutti,Handles,2024-12-08,32938.27,9030.14,23908.13,4781.63,19126.51
11661,2661,Decorative Kadi,Knob,2024-12-08,15885.36,9151.17,6734.19,1346.84,5387.35
14629,5629,Designer Knob,Accessories,2024-12-08,44217.05,19816.55,24400.5,4880.1,19520.4
14598,5598,Stainless Steel Knob,Kadi,2024-12-08,38497.97,15995.84,22502.13,4500.43,18001.71
11966,2966,Stainless Steel Knob,Accessories,2024-12-08,30896.44,13280.98,17615.46,3523.09,14092.37
11815,2815,Profile Handle,Knob,2024-12-08,34745.5,17878.48,16867.02,3373.4,13493.61
12397,3397,Sofa Leg,Kadi,2024-12-08,14517.53,,,0.0,
12019,3019,Traditional Handle,Handles,2024-12-08,41818.34,11654.01,30164.33,6032.87,24131.46
13649,4649,Profile Handle,Handles,2024-12-08,20070.6,7107.69,12962.91,2592.58,10370.33
10095,1095,KH-1239,Kadi,2024-12-08,38923.94,15808.43,23115.52,4623.1,18492.41
12402,3402,Stainless Steel Knob,Others,2024-12-08,5348.98,2340.29,3008.7,601.74,2406.96
10657,1657,Gold Plated Handle,Knob,2024-12-08,22139.69,11836.38,10303.31,2060.66,8242.65
12350,3350,Economy Kadi,Knob,2024-12-08,20087.14,8546.85,11540.29,2308.06,9232.23
10638,1638,Cross Knob,Handles,2024-12-08,48636.69,18752.14,29884.55,5976.91,23907.64
13444,4444,Ultra Modern Handle,Kadi,2024-12-08,24961.63,11554.98,13406.66,2681.33,10725.33
14905,5905,Ultra Modern Handle,Kadi,2024-12-08,26423.84,13799.27,12624.56,2524.91,10099.65
10298,1298,Main Door Handle,Handles,2024-12-08,42184.01,12084.81,30099.21,6019.84,24079.37
12849,3849,Kadi Deluxe,Accessories,2024-12-08,26435.8,12077.92,14357.88,2871.58,11486.31
11858,2858,Gold Plated Handle,Kadi,2024-12-08,18655.98,8916.06,9739.92,1947.98,7791.93
14738,5738,Cross Knob,Knob,2024-12-08,6736.45,3292.83,3443.62,688.72,2754.9
11973,2973,Economy Kadi,Accessories,2024-12-08,22657.46,11230.26,11427.2,2285.44,9141.76
13901,4901,Ultra Modern Handle,Handles,2024-12-08,25214.27,8063.74,17150.53,3430.11,13720.43
14310,5310,Tower Bolt,Accessories,2024-12-08,,4073.29,,0.0,
11580,2580,Tower Bolt,Knob,2024-12-09,24127.68,12761.51,11366.17,2273.23,9092.94
13600,4600,Cross Knob,Others,2024-12-09,165658.12,15567.79,150090.34,30018.07,120072.27
13885,4885,Designer Knob,Handles,2024-12-09,21903.24,6801.41,15101.83,3020.37,12081.46
11762,2762,Key Stand,Accessories,2024-12-09,30181.48,13611.28,16570.21,3314.04,13256.16
10341,1341,Traditional Handle,Kadi,2024-12-09,11980.41,5309.24,6671.18,1334.24,5336.94
11127,2127,Cross Knob,Handles,2024-12-09,29663.15,8796.87,20866.28,4173.26,16693.02
12077,3077,Cross Knob,Knob,2024-12-09,18155.9,8809.37,9346.53,1869.31,7477.22
14375,5375,Tower Bolt Premium,Handles,2024-12-09,49817.76,18454.39,31363.37,6272.67,25090.7
11891,2891,Sofa Leg,Knob,2024-12-09,18696.78,9020.58,9676.2,1935.24,7740.96
13105,4105,Stainless Steel Knob,Knob,2024-12-09,30999.86,18130.23,12869.63,2573.93,10295.7
12744,3744,Designer Knob,Accessories,2024-12-09,46816.63,16004.73,30811.9,6162.38,24649.52
11114,2114,Designer Knob,Others,2024-12-09,34552.79,17443.88,17108.91,3421.78,13687.13
11660,2660,Stainless Steel Knob,Others,2024-12-09,30129.28,16991.67,13137.61,2627.52,10510.09
11481,2481,Antique Handle,Handles,2024-12-09,58220.1,15638.83,42581.27,8516.25,34065.02
13961,4961,Designer Knob,Others,2024-12-09,11622.32,4805.38,6816.93,1363.39,5453.55
11653,2653,Key Stand,Kadi,2024-12-09,8288.73,2990.87,5297.87,1059.57,4238.29
11988,2988,Decorative Kadi,Knob,2024-12-09,32760.98,19345.99,13414.99,2683.0,10731.99
11459,2459,Cross Knob,Knob,2024-12-09,38402.76,16346.17,22056.59,4411.32,17645.27
13363,4363,Brass Khutti,Others,2024-12-09,39211.6,22389.91,16821.69,3364.34,13457.35
12020,3020,Traditional Handle,Knob,2024-12-09,34786.29,20466.36,14319.93,2863.99,11455.94
11646,2646,Antique Handle,Kadi,2024-12-09,24962.23,10584.33,14377.9,2875.58,11502.32
14816,5816,Tower Bolt,Accessories,2024-12-09,7765.53,2613.68,5151.85,1030.37,4121.48
10633,1633,Decorative Kadi,Kadi,2024-12-09,33797.35,16842.23,16955.11,3391.02,13564.09
14923,5923,Traditional Handle,Others,2024-12-09,28331.54,13866.68,14464.86,2892.97,11571.89
10164,1164,Brass Khutti,Others,2024-12-09,12782.36,6469.21,6313.15,1262.63,5050.52
10209,1209,Cross Knob,Accessories,2024-12-09,13072.18,5945.14,7127.04,1425.41,5701.63
12099,3099,Gold Plated Handle,Others,2024-12-09,23556.77,12895.07,10661.71,2132.34,8529.37
12101,3101,Khutti,Kadi,2024-12-09,29690.14,14394.41,15295.73,3059.15,12236.59
14688,5688,Traditional Handle,Handles,2024-12-09,21603.16,7293.28,14309.88,2861.98,11447.9
11872,2872,Gold Plated Handle,Knob,2024-12-09,27414.37,12299.63,15114.74,3022.95,12091.8
14856,5856,Kadi Deluxe,Handles,2024-12-09,39264.13,10756.17,28507.95,5701.59,22806.36
14494,5494,Traditional Handle,Knob,2024-12-09,21314.01,10534.49,10779.52,2155.9,8623.61
13707,4707,Khutti,Accessories,2024-12-09,34546.14,12284.2,22261.94,4452.39,17809.55
10215,1215,Kadi Deluxe,Knob,2024-12-09,25841.77,14083.8,11757.97,2351.59,9406.37
10772,1772,Designer Knob,Knob,2024-12-10,34086.38,16455.87,17630.51,3526.1,14104.41
13879,4879,Brass Khutti,Knob,2024-12-10,32757.16,17422.32,15334.84,3066.97,12267.88
13714,4714,Cross Knob,Knob,2024-12-10,39428.13,20908.57,18519.56,3703.91,14815.65
13327,4327,Khutti,Accessories,2024-12-10,6570.43,3089.52,3480.91,696.18,2784.73
10511,1511,Decorative Kadi,Kadi,2024-12-10,11484.38,5510.43,5973.95,1194.79,4779.16
10236,1236,Tower Bolt,Others,2024-12-10,5464.4,2789.76,2674.64,534.93,2139.71
12943,3943,Brass Khutti,Handles,2024-12-10,23093.56,6247.11,16846.45,3369.29,13477.16
10460,1460,Tower Bolt Premium,Knob,2024-12-10,17168.3,7943.17,9225.13,1845.03,7380.1
13624,4624,Brass Khutti,Kadi,2024-12-10,39755.65,17911.87,21843.78,4368.76,17475.03
13094,4094,KH-1239,Accessories,2024-12-10,19010.74,7276.19,11734.55,2346.91,9387.64
10532,1532,Decorative Kadi,Handles,2024-12-10,10919.56,3462.92,7456.64,1491.33,5965.31
12892,3892,Main Door Handle,Others,2024-12-10,24546.45,12876.76,11669.69,2333.94,9335.75
10197,1197,Main Door Handle,Handles,2024-12-10,-40599.06,16089.64,24509.42,4901.88,19607.53
14499,5499,Khutti,Handles,2024-12-10,26153.44,8940.36,17213.08,3442.62,13770.46
13021,4021,Main Door Handle,Knob,2024-12-10,31355.36,12751.51,18603.85,3720.77,14883.08
13088,4088,KH-1239,Kadi,2024-12-10,7165.15,2757.96,4407.19,881.44,3525.75
14281,5281,Kadi Deluxe,Handles,2024-12-10,28941.57,9298.04,19643.52,3928.7,15714.82
14236,5236,Profile Handle,Kadi,2024-12-10,14741.45,5398.02,9343.43,1868.69,7474.74
12261,3261,Brass Khutti,Knob,2024-12-10,20002.67,8803.25,11199.42,2239.88,8959.54
11094,2094,Main Door Handle,Handles,2024-12-10,30600.33,10108.41,20491.92,4098.38,16393.54
12491,3491,Economy Kadi,Kadi,2024-12-10,,12271.06,,0.0,
10870,1870,Designer Knob,Others,2024-12-10,11888.41,5220.32,6668.09,1333.62,5334.48
11841,2841,Profile Handle,Others,2024-12-10,9481.93,4690.9,4791.03,958.21,3832.82
14786,5786,KH-1239,Kadi,2024-12-10,30140.16,11284.16,18855.99,3771.2,15084.8
12258,3258,Antique Handle,Kadi,2024-12-10,39208.61,16256.37,22952.24,4590.45,18361.79
11508,2508,Gold Plated Handle,Accessories,2024-12-10,6237.85,2669.72,3568.13,713.63,2854.5
14734,5734,KH-1239,Handles,2024-12-10,42135.16,14161.72,27973.44,5594.69,22378.75
12200,3200,Economy Kadi,Knob,2024-12-10,24153.61,10636.79,13516.82,2703.36,10813.46
12759,3759,Main Door Handle,Knob,2024-12-10,7009.82,3195.11,3814.72,762.94,3051.77
12191,3191,Gold Plated Handle,Handles,2024-12-10,21164.87,7524.15,13640.72,2728.14,10912.58
12189,3189,Tower Bolt Premium,Accessories,2024-12-10,10727.29,4783.28,5944.01,1188.8,4755.21
14668,5668,Economy Kadi,Accessories,2024-12-10,0.0,14139.07,-14139.07,0.0,-14139.07
10049,1049,Profile Handle,Kadi,2024-12-10,30606.28,11918.76,18687.52,3737.5,14950.01
11186,2186,Decorative Kadi,Others,2024-12-10,28368.59,14764.2,13604.39,2720.88,10883.51
14676,5676,Key Stand,Others,2024-12-10,23481.19,13422.39,10058.79,2011.76,8047.03
14660,5660,Economy Kadi,Knob,2024-12-10,36128.53,19476.23,16652.3,3330.46,13321.84
14851,5851,Antique Handle,Handles,2024-12-10,48679.11,17741.01,30938.1,6187.62,24750.48
10055,1055,Tower Bolt Premium,Kadi,2024-12-10,23598.71,11627.2,11971.51,2394.3,9577.21
12388,3388,KH-1239,Others,2024-12-10,68838.98,5911.97,62927.0,12585.4,50341.6
11092,2092,Tower Bolt Premium,Kadi,2024-12-10,33545.41,13792.17,19753.24,3950.65,15802.59
12835,3835,Stainless Steel Knob,Others,2024-12-10,26542.6,14666.15,11876.45,2375.29,9501.16
11599,2599,Kadi Deluxe,Others,2024-12-10,15636.53,9248.18,6388.35,1277.67,5110.68
10944,1944,Designer Knob,Knob,2024-12-10,,14145.3,,0.0,
13822,4822,Economy Kadi,Knob,2024-12-11,39532.36,18764.66,20767.7,4153.54,16614.16
10939,1939,Antique Handle,Others,2024-12-11,18444.02,10932.45,7511.57,1502.31,6009.26
14615,5615,Tower Bolt Premium,Others,2024-12-11,36301.75,20796.05,15505.7,3101.14,12404.56
10872,1872,Main Door Handle,Accessories,2024-12-11,28549.85,13330.18,15219.67,3043.93,12175.74
12194,3194,Cross Knob,Accessories,2024-12-11,19576.3,8458.97,11117.33,2223.47,8893.86
11081,2081,Kadi Deluxe,Accessories,2024-12-11,34822.5,16219.62,18602.88,3720.58,14882.3
13494,4494,Traditional Handle,Kadi,2024-12-11,36090.88,14570.17,21520.7,4304.14,17216.56
10942,1942,Traditional Handle,Handles,2024-12-11,58702.94,21161.12,37541.82,7508.36,30033.46
14133,5133,Gold Plated Handle,Kadi,2024-12-11,30511.98,14303.79,16208.19,3241.64,12966.55
13015,4015,Sofa Leg,Accessories,2024-12-11,12732.33,5928.51,6803.82,1360.76,5443.06
12876,3876,Profile Handle,Others,2024-12-11,80477.43,7088.68,73388.75,14677.75,58711.0
13928,4928,Ultra Modern Handle,Accessories,2024-12-11,0.0,13504.55,-13504.55,0.0,-13504.55
14270,5270,Stainless Steel Knob,Kadi,2024-12-11,20607.34,11079.46,9527.88,1905.58,7622.31
10688,1688,Designer Knob,Kadi,2024-12-11,25178.05,13331.48,11846.57,2369.31,9477.26
13672,4672,Tower Bolt,Accessories,2024-12-11,13572.41,5506.54,8065.87,1613.17,6452.69
10173,1173,Sofa Leg,Knob,2024-12-11,18833.89,8632.23,10201.67,2040.33,8161.33
12933,3933,Designer Knob,Accessories,2024-12-11,16782.99,8258.91,8524.07,1704.81,6819.26
11972,2972,Decorative Kadi,Kadi,2024-12-11,8520.5,4315.21,4205.29,841.06,3364.23
14535,5535,Stainless Steel Knob,Others,2024-12-11,27545.27,13514.67,14030.6,2806.12,11224.48
13102,4102,Traditional Handle,Handles,2024-12-11,57311.83,18770.66,38541.17,7708.23,30832.93
11198,2198,Khutti,Handles,2024-12-11,47003.21,17031.56,29971.64,5994.33,23977.31
12847,3847,Profile Handle,Handles,2024-12-11,7533.57,2063.1,5470.47,1094.09,4376.38
10257,1257,Traditional Handle,Knob,2024-12-11,25598.4,11712.57,13885.83,2777.17,11108.66
13463,4463,Kadi Deluxe,Accessories,2024-12-11,24110.42,9165.23,14945.19,2989.04,11956.15
10147,1147,Key Stand,Handles,2024-12-11,14363.14,4253.02,10110.12,2022.02,8088.1
10937,1937,Antique Handle,Kadi,2024-12-11,6486.76,2456.59,4030.17,806.03,3224.13
11256,2256,Main Door Handle,Kadi,2024-12-11,17084.61,7610.44,9474.17,1894.83,7579.33
10737,1737,Khutti,Others,2024-12-11,38177.81,20802.2,17375.61,3475.12,13900.48
13570,4570,Stainless Steel Knob,Knob,2024-12-11,19250.78,8711.11,10539.66,2107.93,8431.73
10711,1711,Designer Knob,Knob,2024-12-11,29921.91,12651.5,17270.41,3454.08,13816.33
14048,5048,Kadi Deluxe,Handles,2024-12-11,22138.74,20101.07,2037.67,407.53,1630.14
12356,3356,Gold Plated Handle,Accessories,2024-12-11,19293.3,8464.51,10828.79,2165.76,8663.03
12033,3033,Kadi Deluxe,Kadi,2024-12-11,10995.17,4161.94,6833.23,1366.65,5466.59
14999,5999,Main Door Handle,Knob,2024-12-11,31329.43,15876.82,15452.61,3090.52,12362.09
11776,2776,Gold Plated Handle,Accessories,2024-12-11,27924.98,13173.42,14751.56,2950.31,11801.25
13459,4459,KH-1239,Accessories,2024-12-11,38508.88,14516.44,23992.43,4798.49,19193.95
13207,4207,Profile Handle,Kadi,2024-12-11,8864.5,10637.4,4163.33,832.67,3330.66
12967,3967,Traditional Handle,Accessories,2024-12-11,18683.24,8502.03,10181.21,2036.24,8144.97
13784,4784,Sofa Leg,Knob,2024-12-11,20531.58,10317.21,10214.37,2042.87,8171.49
13399,4399,KH-1239,Handles,2024-12-11,53863.5,19653.41,34210.09,6842.02,27368.07
14957,5957,Gold Plated Handle,Knob,2024-12-11,35462.56,14964.89,20497.67,4099.53,16398.14
10906,1906,Sofa Leg,Kadi,2024-12-11,10679.54,4686.18,5993.36,1198.67,4794.69
10461,1461,Profile Handle,Kadi,2024-12-11,9074.01,4412.45,4661.56,932.31,3729.25
13987,4987,Gold Plated Handle,Others,2024-12-11,21970.5,12903.58,9066.92,1813.38,7253.54
13421,4421,Traditional Handle,Accessories,2024-12-11,10672.97,4542.4,6130.57,1226.11,4904.46
13772,4772,Kadi Deluxe,Handles,2024-12-11,33000.06,33916.69,-916.64,0.0,-916.64
10196,1196,Khutti,Handles,2024-12-11,21534.8,8104.1,13430.7,2686.14,10744.56
14894,5894,Economy Kadi,Others,2024-12-12,21622.49,8704.24,12918.26,2583.65,10334.6
13089,4089,Stainless Steel Knob,Knob,2024-12-12,31062.1,17499.81,13562.29,2712.46,10849.83
14670,5670,Key Stand,Knob,2024-12-12,35346.11,14343.86,21002.24,4200.45,16801.8
12724,3724,Antique Handle,Others,2024-12-12,21936.62,10997.13,10939.49,2187.9,8751.59
13553,4553,Kadi Deluxe,Accessories,2024-12-12,6441.34,3015.34,3426.0,685.2,2740.8
11761,2761,Tower Bolt Premium,Others,2024-12-12,21371.17,9271.74,12099.44,2419.89,9679.55
11802,2802,Brass Khutti,Kadi,2024-12-12,14548.79,5627.72,8921.07,1784.21,7136.86
14659,5659,Main Door Handle,Accessories,2024-12-12,23894.37,11549.0,12345.37,2469.07,9876.29
10398,1398,KH-1239,Accessories,2024-12-12,28839.54,12684.38,16155.16,3231.03,12924.13
11414,2414,Designer Knob,Knob,2024-12-12,5273.23,2643.87,2629.36,525.87,2103.49
11465,2465,Decorative Kadi,Accessories,2024-12-12,47545.53,18189.11,29356.42,5871.28,23485.14
12134,3134,Khutti,Kadi,2024-12-12,27152.63,11567.26,15585.36,3117.07,12468.29
14523,5523,Khutti,Others,2024-12-12,25018.09,13918.11,11099.97,2219.99,8879.98
14129,5129,Khutti,Kadi,2024-12-12,34485.82,18126.89,16358.94,3271.79,13087.15
10943,1943,Khutti,Knob,2024-12-12,29654.19,12921.7,16732.49,3346.5,13385.99
14366,5366,Tower Bolt,Kadi,2024-12-12,26536.41,13131.46,13404.95,2680.99,10723.96
12874,3874,Gold Plated Handle,Others,2024-12-12,15902.34,9403.21,6499.13,1299.83,5199.3
10607,1607,KH-1239,Handles,2024-12-12,29417.41,9599.88,19817.53,3963.51,15854.02
12379,3379,Traditional Handle,Others,2024-12-12,31653.95,14848.71,16805.25,3361.05,13444.2
14501,5501,Main Door Handle,Others,2024-12-12,16797.5,9795.82,7001.67,1400.33,5601.34
11379,2379,Decorative Kadi,Others,2024-12-12,24246.79,10857.03,13389.76,2677.95,10711.81
12481,3481,Sofa Leg,Accessories,2024-12-12,17779.34,21335.21,-3012.94,0.0,-3012.94
10646,1646,Profile Handle,Accessories,2024-12-12,34375.19,15685.2,18689.99,3738.0,14951.99
13387,4387,Khutti,Accessories,2024-12-12,34971.1,12802.8,22168.3,4433.66,17734.64
13680,4680,Sofa Leg,Others,2024-12-12,5439.19,2621.22,2817.97,563.59,2254.37
11027,2027,Antique Handle,Accessories,2024-12-12,38995.95,17658.76,21337.18,4267.44,17069.75
14350,5350,Profile Handle,Kadi,2024-12-12,6604.18,3252.4,3351.78,670.36,2681.43
12914,3914,Traditional Handle,Accessories,2024-12-12,19364.69,6789.95,12574.73,2514.95,10059.79
14902,5902,Khutti,Handles,2024-12-12,35850.08,12957.65,22892.44,4578.49,18313.95
12992,3992,Cross Knob,Accessories,2024-12-12,27711.93,12506.7,15205.24,3041.05,12164.19
10765,1765,Profile Handle,Kadi,2024-12-12,36194.19,14429.62,21764.57,4352.91,17411.66
10205,1205,Main Door Handle,Accessories,2024-12-12,25367.95,8613.4,16754.55,3350.91,13403.64
13704,4704,Cross Knob,Handles,2024-12-12,51945.52,14643.41,37302.11,7460.42,29841.68
14269,5269,Kadi Deluxe,Kadi,2024-12-12,24534.95,12474.33,12060.63,2412.13,9648.5
14427,5427,Economy Kadi,Accessories,2024-12-12,9100.8,3533.66,5567.14,1113.43,4453.72
13705,4705,Gold Plated Handle,Others,2024-12-12,16741.24,7952.74,8788.5,1757.7,7030.8
10059,1059,Antique Handle,Knob,2024-12-12,38454.08,18315.44,20138.64,4027.73,16110.91
10537,1537,Designer Knob,Handles,2024-12-12,53856.21,19844.5,34011.71,6802.34,27209.37
14254,5254,Cross Knob,Kadi,2024-12-13,22095.12,10398.76,11696.35,2339.27,9357.08
10493,1493,Ultra Modern Handle,Kadi,2024-12-13,37329.13,19661.67,17667.45,3533.49,14133.96
10938,1938,Key Stand,Others,2024-12-13,10603.36,5116.58,5486.78,1097.36,4389.43
10206,1206,Ultra Modern Handle,Others,2024-12-13,15890.84,7181.03,8709.81,1741.96,6967.85
10698,1698,Designer Knob,Handles,2024-12-13,36206.32,11934.55,24271.77,4854.35,19417.42
10865,1865,Main Door Handle,Others,2024-12-13,16646.97,8684.96,7962.01,1592.4,6369.61
13303,4303,Cross Knob,Kadi,2024-12-13,12854.88,5398.55,7456.33,1491.27,5965.07
14898,5898,Designer Knob,Knob,2024-12-13,31274.12,14332.99,16941.13,3388.23,13552.91
13291,4291,Traditional Handle,Handles,2024-12-13,34857.86,12666.72,22191.13,4438.23,17752.91
13001,4001,Antique Handle,Handles,2024-12-13,58929.73,21787.78,37141.95,7428.39,29713.56
14137,5137,Main Door Handle,Others,2024-12-13,34814.38,20200.72,14613.66,2922.73,11690.93
12725,3725,Economy Kadi,Knob,2024-12-13,33491.92,18853.13,14638.79,2927.76,11711.03
10983,1983,Traditional Handle,Handles,2024-12-13,55249.66,19778.3,35471.36,7094.27,28377.09
12673,3673,Khutti,Handles,2024-12-13,15984.5,5303.84,10680.66,2136.13,8544.53
10042,1042,Designer Knob,Kadi,2024-12-13,24454.42,29345.3,13971.05,2794.21,11176.84
11725,2725,Sofa Leg,Knob,2024-12-13,28340.33,12190.07,16150.26,3230.05,12920.21
10089,1089,Kadi Deluxe,Accessories,2024-12-13,15663.61,7803.21,7860.4,1572.08,6288.32
12586,3586,Economy Kadi,Others,2024-12-13,31981.44,18609.82,13371.63,2674.33,10697.3
13559,4559,Profile Handle,Kadi,2024-12-13,13488.88,5830.03,7658.86,1531.77,6127.08
14662,5662,Tower Bolt,Kadi,2024-12-13,7557.54,2863.45,4694.1,938.82,3755.28
14774,5774,Cross Knob,Others,2024-12-13,39907.82,23216.92,16690.9,3338.18,13352.72
11729,2729,Kadi Deluxe,Accessories,2024-12-13,11496.27,5135.81,6360.46,1272.09,5088.37
13032,4032,Traditional Handle,Handles,2024-12-13,34686.67,10128.68,24557.99,4911.6,19646.39
12688,3688,Brass Khutti,Knob,2024-12-13,7087.39,3651.29,3436.09,687.22,2748.87
13319,4319,Stainless Steel Knob,Accessories,2024-12-13,33962.84,11898.96,22063.87,4412.77,17651.1
11418,2418,Brass Khutti,Knob,2024-12-13,38485.47,20255.5,18229.97,3645.99,14583.97
13851,4851,Kadi Deluxe,Others,2024-12-13,10523.03,6197.04,4325.99,865.2,3460.79
14634,5634,Profile Handle,Kadi,2024-12-13,23429.44,12001.58,11427.87,2285.57,9142.3
14191,5191,Ultra Modern Handle,Handles,2024-12-13,28817.31,9643.72,19173.58,3834.72,15338.87
14826,5826,Sofa Leg,Knob,2024-12-13,23095.91,13743.04,9352.86,1870.57,7482.29
14827,5827,Tower Bolt Premium,Knob,2024-12-13,10048.86,5204.17,4844.7,968.94,3875.76
10057,1057,Stainless Steel Knob,Others,2024-12-13,22311.63,9479.95,12831.68,2566.34,10265.35
10829,1829,Gold Plated Handle,Knob,2024-12-13,7696.12,3799.22,3896.9,779.38,3117.52
13724,4724,Antique Handle,Others,2024-12-13,17154.7,8506.75,8647.95,1729.59,6918.36
12906,3906,Key Stand,Handles,2024-12-13,26618.31,10333.59,16284.71,3256.94,13027.77
11838,2838,Stainless Steel Knob,Knob,2024-12-13,,15907.15,,0.0,
11121,2121,Gold Plated Handle,Knob,2024-12-13,10523.94,5679.05,4844.89,968.98,3875.91
10062,1062,Khutti,Accessories,2024-12-13,28604.16,11297.48,17306.69,3461.34,13845.35
12843,3843,Stainless Steel Knob,Others,2024-12-13,23698.69,10822.42,12876.27,2575.25,10301.02
11211,2211,Cross Knob,Accessories,2024-12-14,32918.5,11855.51,21063.0,4212.6,16850.4
12670,3670,Economy Kadi,Handles,2024-12-14,17933.67,5349.46,12584.22,2516.84,10067.37
12125,3125,Gold Plated Handle,Accessories,2024-12-14,11727.36,4825.1,6902.26,1380.45,5521.81
10054,1054,Decorative Kadi,Accessories,2024-12-14,26224.66,11970.58,14254.08,2850.82,11403.26
11194,2194,Cross Knob,Accessories,2024-12-14,15104.08,7009.86,8094.22,1618.84,6475.38
11866,2866,Decorative Kadi,Handles,2024-12-14,46495.77,13346.07,33149.71,6629.94,26519.76
12440,3440,Decorative Kadi,Handles,2024-12-14,16658.44,6553.75,10104.69,2020.94,8083.75
12860,3860,Brass Khutti,Accessories,2024-12-14,37746.68,17272.94,20473.74,4094.75,16378.99
10620,1620,Brass Khutti,Knob,2024-12-14,9991.0,4295.58,5695.42,1139.08,4556.34
11214,2214,Cross Knob,Handles,2024-12-14,45646.92,15160.45,30486.47,6097.29,24389.18
13318,4318,Key Stand,Accessories,2024-12-14,34047.38,11644.84,22402.55,4480.51,17922.04
12284,3284,Brass Khutti,Others,2024-12-14,22554.75,13442.26,9112.49,1822.5,7289.99
14422,5422,Traditional Handle,Handles,2024-12-14,0.0,14461.78,-14461.78,0.0,-14461.78
14386,5386,Brass Khutti,Others,2024-12-14,11880.54,6303.95,5576.59,1115.32,4461.27
12923,3923,Designer Knob,Handles,2024-12-14,14934.14,4610.28,10323.86,2064.77,8259.09
13716,4716,Economy Kadi,Kadi,2024-12-14,20491.18,9002.14,11489.04,2297.81,9191.23
10672,1672,Traditional Handle,Knob,2024-12-14,37589.59,16647.23,20942.37,4188.47,16753.89
14888,5888,Kadi Deluxe,Others,2024-12-14,25109.84,12775.41,12334.43,2466.89,9867.55
12476,3476,Key Stand,Accessories,2024-12-14,24203.34,9661.07,14542.27,2908.45,11633.82
12480,3480,Profile Handle,Knob,2024-12-14,28918.6,16180.04,12738.56,2547.71,10190.85
14907,5907,Gold Plated Handle,Handles,2024-12-14,51433.31,18411.91,33021.39,6604.28,26417.11
14951,5951,Main Door Handle,Knob,2024-12-14,24196.57,10958.71,13237.86,2647.57,10590.29
11123,2123,Economy Kadi,Knob,2024-12-14,25619.07,12545.94,13073.13,2614.63,10458.51
10175,1175,Gold Plated Handle,Kadi,2024-12-14,35122.82,15250.93,19871.89,3974.38,15897.51
13395,4395,Profile Handle,Handles,2024-12-14,0.0,18850.7,-18850.7,0.0,-18850.7
14887,5887,Economy Kadi,Others,2024-12-14,31441.16,15911.07,15530.09,3106.02,12424.07
13139,4139,Khutti,Accessories,2024-12-14,37999.62,,,0.0,
13289,4289,Key Stand,Knob,2024-12-14,22287.29,10983.67,11303.62,2260.72,9042.9
13873,4873,Sofa Leg,Handles,2024-12-14,35473.31,11623.22,23850.08,4770.02,19080.07
14156,5156,Ultra Modern Handle,Handles,2024-12-14,37217.5,10710.83,26506.66,5301.33,21205.33
11753,2753,Cross Knob,Others,2024-12-14,8139.78,4066.04,4073.73,814.75,3258.99
13429,4429,Kadi Deluxe,Others,2024-12-15,20926.14,9350.19,11575.95,2315.19,9260.76
