Operation_ID,Stock_ID,Item_Name,Category,Date,Orders_Processed,Employee_Efficiency_Percentage,Machine_Downtime_Hours,Delayed_Orders,Returned_Orders
23454,4454,Ultra Modern Handle,Accessories,2024-12-04,217.0,80.7,13.8,18,3.0
21398,2398,Designer Knob,Kadi,2024-12-04,36.4,75.6,3.8,1,0.0
23061,4061,Decorative Kadi,Kadi,2024-12-04,84.0,72.0,4.6,5,2.0
24171,5171,Stainless Steel Knob,Kadi,2024-12-04,183.399999999999,93.9,9.6,11,5.0
23053,4053,Kadi Deluxe,Handles,2024-12-04,217.0,69.0,29.2,19,12.0
23046,4046,Decorative Kadi,Knob,2024-12-04,189.0,83.8,11.6,10,7.0
20484,1484,Stainless Steel Knob,Knob,2024-12-04,197.399999999999,65.8,13.7,10,4.0
21528,2528,Kadi Deluxe,Knob,2024-12-04,135.799999999999,80.8,15.1,6,5.0
24770,5770,Decorative Kadi,Handles,2024-12-04,270.2,76.1,23.2,10,7.0
24783,5783,Ultra Modern Handle,Accessories,2024-12-04,142.799999999999,71.6,15.9,13,5.0
22990,3990,Khutti,Handles,2024-12-04,78.3999999999999,62.1,25.6,2,4.0
24831,5831,Antique Handle,Others,2024-12-04,197.399999999999,65.9,12.3,7,8.0
24054,5054,Profile Handle,Kadi,2024-12-04,172.2,80.5,2.6,11,7.0
22633,3633,Khutti,Kadi,2024-12-04,226.799999999999,71.6,7.0,23,7.0
23883,4883,Economy Kadi,Kadi,2024-12-04,74.1999999999999,82.0,4.1,4,3.0
24540,5540,Decorative Kadi,Kadi,2024-12-04,203.0,75.5,31.9,18,7.0
24853,5853,Economy Kadi,Accessories,2024-12-04,225.399999999999,66.1,8.0,14,6.0
20678,1678,KH-1239,Kadi,2024-12-04,109.199999999999,71.6,10.6,9,4.0
20388,1388,Tower Bolt Premium,Knob,2024-12-04,182.0,73.6,3.0,13,5.0
22369,3369,Main Door Handle,Accessories,2024-12-04,142.799999999999,73.7,5.9,7,7.0
21614,2614,Profile Handle,Others,2024-12-04,244.999999999999,79.8,10.3,21,8.0
24006,5006,Tower Bolt,Accessories,2024-12-04,39.1999999999999,66.7,15.6,2,1.0
21801,2801,Cross Knob,Others,2024-12-04,130.2,78.4,5.3,7,4.0
23834,4834,Key Stand,Others,2024-12-04,,65.2,2.7,6,4.0
21692,2692,Khutti,Others,2024-12-04,161.0,69.0,6.7,14,6.0
22551,3551,Antique Handle,Accessories,2024-12-04,277.2,73.2,6.1,23,13.0
22543,3543,KH-1239,Knob,2024-12-04,106.399999999999,69.0,17.9,5,5.0
21673,2673,Decorative Kadi,Knob,2024-12-04,186.2,85.4,11.9,11,8.0
23816,4816,Designer Knob,Accessories,2024-12-04,196.0,83.0,13.4,12,8.0
22339,3339,Tower Bolt Premium,Others,2024-12-04,225.399999999999,80.2,15.6,12,10.0
24911,5911,Ultra Modern Handle,Knob,2024-12-04,130.2,66.4,14.9,10,6.0
21659,2659,Tower Bolt Premium,Knob,2024-12-04,225.399999999999,82.4,19.5,19,9.0
22508,3508,Gold Plated Handle,Knob,2024-12-04,233.799999999999,63.2,19.2,15,7.0
20239,1239,Profile Handle,Kadi,2024-12-04,40.5999999999999,91.3,11.4,4,1.0
24370,5370,Brass Khutti,Accessories,2024-12-04,228.2,80.4,3.7,11,6.0
20674,1674,Key Stand,Knob,2024-12-04,168.0,68.3,18.0,12,6.0
21777,2777,Economy Kadi,Handles,2024-12-04,51.8,68.9,5.9,3,2.0
22427,3427,Antique Handle,Knob,2024-12-04,99.3999999999999,78.5,6.4,4,4.0
23744,4744,Profile Handle,Kadi,2024-12-04,128.799999999999,80.9,9.3,5,6.0
23304,4304,Cross Knob,Accessories,2024-12-05,57.4,78.8,5.3,3,1.0
24102,5102,Stainless Steel Knob,Handles,2024-12-05,112.0,60.4,15.1,5,5.0
21535,2535,Economy Kadi,Accessories,2024-12-05,239.399999999999,80.5,6.4,17,13.0
23697,4697,Gold Plated Handle,Handles,2024-12-05,250.6,66.2,23.9,20,13.0
22721,3721,Main Door Handle,Accessories,2024-12-05,194.6,79.9,8.9,14,3.0
22689,3689,Stainless Steel Knob,Handles,2024-12-05,217.0,63.2,4.0,18,11.0
23142,4142,Decorative Kadi,Knob,2024-12-05,249.2,79.3,55.0,19,9.0
21741,2741,KH-1239,Handles,2024-12-05,237.999999999999,67.4,25.4,9,9.0
22693,3693,Key Stand,Others,2024-12-05,256.2,71.4,10.1,9,13.0
24939,5939,Sofa Leg,Knob,2024-12-05,,63.6,9.5,19,8.0
20823,1823,Tower Bolt Premium,Knob,2024-12-05,67.1999999999999,80.2,13.9,4,3.0
22039,3039,KH-1239,Knob,2024-12-05,77.0,79.1,12.9,6,3.0
22069,3069,Key Stand,Others,2024-12-05,243.6,80.7,16.7,10,6.0
23504,4504,Sofa Leg,Kadi,2024-12-05,151.2,88.6,10.4,6,5.0
24712,5712,Tower Bolt,Handles,2024-12-05,100.8,70.1,17.0,10,5.0
21155,2155,Tower Bolt Premium,Knob,2024-12-05,89.6,76.4,15.3,6,2.0
23786,4786,Decorative Kadi,Handles,2024-12-05,121.8,70.7,23.5,7,6.0
23944,4944,Traditional Handle,Knob,2024-12-05,39.1999999999999,65.3,13.3,2,1.0
22922,3922,KH-1239,Knob,2024-12-05,176.399999999999,66.8,16.8,17,7.0
23702,4702,Kadi Deluxe,Accessories,2024-12-05,75.6,71.7,8.7,3,3.0
21581,2581,Economy Kadi,Knob,2024-12-05,257.599999999999,71.1,8.3,26,12.0
22155,3155,Profile Handle,Accessories,2024-12-05,233.799999999999,81.3,16.4,13,8.0
24477,5477,Decorative Kadi,Accessories,2024-12-05,218.399999999999,76.0,14.8,9,8.0
23313,4313,Main Door Handle,Others,2024-12-05,30.7999999999999,80.9,18.3,2,1.0
22514,3514,Cross Knob,Kadi,2024-12-05,123.199999999999,92.5,3.0,7,2.0
22667,3667,Traditional Handle,Accessories,2024-12-05,274.4,65.1,6.5,10,8.0
20796,1796,Sofa Leg,Handles,2024-12-05,40.5999999999999,59.1,27.5,3,0.0
23963,4963,Sofa Leg,Handles,2024-12-05,138.6,72.5,9.8,13,6.0
22669,3669,KH-1239,Handles,2024-12-05,180.6,57.3,27.1,7,4.0
23856,4856,Main Door Handle,Accessories,2024-12-05,233.799999999999,76.3,13.8,22,11.0
23617,4617,Designer Knob,Knob,2024-12-05,47.5999999999999,72.1,5.7,2,1.0
22587,3587,Main Door Handle,Kadi,2024-12-05,214.2,89.1,9.0,10,3.0
23596,4596,Tower Bolt Premium,Handles,2024-12-05,224.0,66.1,22.4,18,7.0
22976,3976,Profile Handle,Others,2024-12-05,215.6,75.7,12.5,13,11.0
23133,4133,Profile Handle,Knob,2024-12-05,77.0,75.2,15.9,7,3.0
21064,2064,Kadi Deluxe,Knob,2024-12-05,230.999999999999,72.9,11.2,8,4.0
24051,5051,Traditional Handle,Accessories,2024-12-05,148.399999999999,63.2,14.0,15,7.0
23720,4720,Profile Handle,Accessories,2024-12-05,240.799999999999,71.5,9.3,10,9.0
22509,3509,Cross Knob,Accessories,2024-12-06,77.0,81.7,17.1,6,4.0
20132,1132,Economy Kadi,Handles,2024-12-06,175.0,66.7,25.3,12,6.0
20984,1984,Decorative Kadi,Accessories,2024-12-06,275.799999999999,63.1,2.6,22,13.0
23959,4959,Main Door Handle,Kadi,2024-12-06,47.5999999999999,88.3,11.0,4,1.0
20824,1824,Tower Bolt,Kadi,2024-12-06,193.2,72.6,8.9,16,4.0
21835,2835,Traditional Handle,Knob,2024-12-06,120.399999999999,81.1,17.3,10,3.0
21671,2671,Economy Kadi,Accessories,2024-12-06,,80.1,11.9,8,9.0
22486,3486,Gold Plated Handle,Others,2024-12-06,229.6,78.1,12.7,14,8.0
22720,3720,Economy Kadi,Handles,2024-12-06,237.999999999999,58.3,6.0,19,3.0
22022,3022,Traditional Handle,Handles,2024-12-06,62.9999999999999,61.5,25.6,5,1.0
20967,1967,Brass Khutti,Accessories,2024-12-06,0.0,0.0,24.0,0,0.0
20750,1750,KH-1239,Handles,2024-12-06,225.399999999999,72.3,5.5,9,12.0
23193,4193,Ultra Modern Handle,Others,2024-12-06,95.1999999999999,64.3,14.4,5,3.0
20969,1969,Brass Khutti,Knob,2024-12-06,268.799999999999,83.7,12.8,25,11.0
20123,1123,Economy Kadi,Kadi,2024-12-06,261.8,78.2,12.3,24,13.0
21852,2852,Brass Khutti,Knob,2024-12-06,128.799999999999,65.4,14.3,4,3.0
21903,2903,Decorative Kadi,Kadi,2024-12-06,53.1999999999999,84.7,6.5,4,2.0
22196,3196,Decorative Kadi,Accessories,2024-12-06,130.2,78.7,18.3,11,5.0
22429,3429,Khutti,Knob,2024-12-06,184.799999999999,71.4,3.1,7,4.0
21109,2109,Brass Khutti,Handles,2024-12-06,256.2,65.0,19.0,16,9.0
21539,2539,Antique Handle,Kadi,2024-12-06,183.399999999999,79.8,5.6,7,8.0
22901,3901,Economy Kadi,Handles,2024-12-06,194.6,66.9,25.2,20,4.0
20808,1808,Kadi Deluxe,Handles,2024-12-06,176.399999999999,62.4,20.2,9,7.0
20869,1869,Designer Knob,Accessories,2024-12-06,134.399999999999,80.1,8.2,11,5.0
20630,1630,Sofa Leg,Kadi,2024-12-06,116.199999999999,,5.9,4,3.0
22674,3674,Antique Handle,Knob,2024-12-06,207.2,79.2,9.8,14,10.0
22375,3375,Key Stand,Accessories,2024-12-06,193.2,74.4,8.8,12,9.0
24938,5938,Tower Bolt Premium,Kadi,2024-12-06,135.799999999999,79.1,3.6,5,6.0
23024,4024,Antique Handle,Handles,2024-12-06,106.399999999999,58.9,5.9,4,4.0
22569,3569,Profile Handle,Handles,2024-12-06,253.399999999999,76.4,26.9,12,12.0
23455,4455,Designer Knob,Handles,2024-12-06,93.8,71.2,6.4,4,4.0
23583,4583,Tower Bolt,Others,2024-12-06,156.799999999999,72.0,13.1,10,8.0
22785,3785,Sofa Leg,Accessories,2024-12-06,229.6,69.1,11.7,17,11.0
24785,5785,Cross Knob,Knob,2024-12-07,184.799999999999,80.8,12.9,15,6.0
22878,3878,KH-1239,Knob,2024-12-07,107.8,79.9,5.3,9,1.0
24204,5204,Profile Handle,Kadi,2024-12-07,,87.8,12.4,15,7.0
21750,2750,Antique Handle,Others,2024-12-07,215.6,67.6,14.5,9,9.0
23271,4271,Gold Plated Handle,Knob,2024-12-07,214.2,79.0,3.9,8,12.0
24342,5342,Decorative Kadi,Others,2024-12-07,221.2,63.7,9.3,19,3.0
21395,2395,Gold Plated Handle,Others,2024-12-07,158.2,85.4,18.4,9,4.0
22045,3045,Key Stand,Kadi,2024-12-07,180.6,84.1,6.7,12,4.0
21366,2366,Economy Kadi,Kadi,2024-12-07,273.0,80.6,12.4,27,4.0
20479,1479,Sofa Leg,Accessories,2024-12-07,273.0,78.5,19.4,24,6.0
23337,4337,Cross Knob,Handles,2024-12-07,191.799999999999,62.9,18.6,15,6.0
22902,3902,Designer Knob,Kadi,2024-12-07,218.399999999999,84.7,11.6,9,3.0
21705,2705,Kadi Deluxe,Accessories,2024-12-07,82.6,84.3,13.9,3,2.0
24574,5574,Tower Bolt,Handles,2024-12-07,60.1999999999999,64.6,20.5,2,2.0
22795,3795,Ultra Modern Handle,Others,2024-12-07,267.4,81.7,5.5,25,12.0
24173,5173,Designer Knob,Knob,2024-12-07,244.999999999999,76.3,6.5,17,7.0
20599,1599,Antique Handle,Others,2024-12-07,243.6,71.4,8.1,17,11.0
24973,5973,Sofa Leg,Knob,2024-12-07,92.3999999999999,83.2,6.8,3,4.0
23662,4662,Designer Knob,Others,2024-12-07,235.2,82.1,10.7,13,10.0
20559,1559,Ultra Modern Handle,Knob,2024-12-07,65.8,70.8,16.5,6,3.0
23007,4007,Sofa Leg,Kadi,2024-12-07,214.2,90.7,7.8,21,7.0
21880,2880,Economy Kadi,Accessories,2024-12-07,79.8,67.2,9.3,5,3.0
24070,5070,Tower Bolt Premium,Knob,2024-12-07,154.0,82.6,14.9,10,3.0
22581,3581,Traditional Handle,Knob,2024-12-07,112.0,78.4,18.9,5,3.0
23731,4731,Key Stand,Knob,2024-12-07,120.399999999999,65.1,3.9,7,3.0
22607,3607,Khutti,Accessories,2024-12-07,53.1999999999999,73.6,9.1,2,2.0
24053,5053,Main Door Handle,Knob,2024-12-07,271.599999999999,76.7,8.1,18,15.0
20319,1319,Sofa Leg,Handles,2024-12-07,184.799999999999,68.3,19.6,16,9.0
24385,5385,Tower Bolt,Kadi,2024-12-07,96.6,90.2,5.8,3,2.0
22661,3661,Sofa Leg,Kadi,2024-12-07,149.799999999999,83.5,3.5,13,4.0
21502,2502,Designer Knob,Accessories,2024-12-07,53.1999999999999,78.5,18.2,3,2.0
21643,2643,Sofa Leg,Knob,2024-12-07,159.6,79.8,12.5,10,8.0
22999,3999,Khutti,Knob,2024-12-07,270.2,74.3,19.0,14,9.0
21243,2243,Designer Knob,Knob,2024-12-07,175.0,82.7,18.6,12,4.0
21495,2495,Economy Kadi,Others,2024-12-07,40.5999999999999,68.0,6.8,3,1.0
23392,4392,Main Door Handle,Handles,2024-12-07,203.0,73.6,16.6,9,10.0
24965,5965,Brass Khutti,Accessories,2024-12-07,198.799999999999,85.4,12.3,16,4.0
24517,5517,Ultra Modern Handle,Knob,2024-12-07,264.599999999999,74.0,18.3,19,11.0
22341,3341,Tower Bolt Premium,Others,2024-12-07,266.0,81.3,11.1,19,13.0
23316,4316,Tower Bolt Premium,Others,2024-12-08,271.599999999999,80.7,3.9,18,11.0
20514,1514,Main Door Handle,Others,2024-12-08,54.5999999999999,63.2,18.1,2,2.0
20567,1567,Designer Knob,Kadi,2024-12-08,81.1999999999999,73.0,13.1,8,2.0
23149,4149,Profile Handle,Knob,2024-12-08,275.799999999999,83.4,12.9,16,15.0
20005,1005,Main Door Handle,Others,2024-12-08,187.6,69.8,10.2,19,10.0
24371,5371,Designer Knob,Handles,2024-12-08,141.399999999999,61.1,7.5,11,4.0
21728,2728,Economy Kadi,Knob,2024-12-08,43.4,70.6,13.5,2,1.0
20968,1968,Main Door Handle,Accessories,2024-12-08,37.8,77.5,7.2,3,1.0
20523,1523,Economy Kadi,Accessories,2024-12-08,235.2,74.4,14.5,12,6.0
20335,1335,Ultra Modern Handle,Accessories,2024-12-08,270.2,70.7,6.1,9,9.0
21467,2467,Antique Handle,Others,2024-12-08,140.0,31.2,12.9,9,2.0
24063,5063,Antique Handle,Knob,2024-12-08,117.6,72.9,9.5,11,4.0
20165,1165,Cross Knob,Handles,2024-12-08,212.799999999999,69.9,23.0,7,10.0
20618,1618,Tower Bolt Premium,Handles,2024-12-08,141.399999999999,68.1,12.7,11,7.0
23769,4769,Tower Bolt Premium,Handles,2024-12-08,110.6,60.1,14.8,9,4.0
22675,3675,Tower Bolt,Knob,2024-12-08,137.2,64.7,12.5,8,2.0
23929,4929,Khutti,Handles,2024-12-08,260.4,61.0,7.5,16,11.0
21661,2661,Decorative Kadi,Knob,2024-12-08,82.6,77.4,15.4,6,3.0
24629,5629,Designer Knob,Accessories,2024-12-08,112.0,64.7,12.4,7,1.0
24598,5598,Stainless Steel Knob,Kadi,2024-12-08,37.8,72.3,10.5,1,1.0
21966,2966,Stainless Steel Knob,Accessories,2024-12-08,187.6,64.8,5.9,14,8.0
21815,2815,Profile Handle,Knob,2024-12-08,165.2,80.2,4.1,8,8.0
22397,3397,Sofa Leg,Kadi,2024-12-08,35.0,80.1,12.7,2,0.0
22019,3019,Traditional Handle,Handles,2024-12-08,95.1999999999999,65.9,17.3,6,3.0
23649,4649,Profile Handle,Handles,2024-12-08,121.8,61.8,14.3,4,5.0
20095,1095,KH-1239,Kadi,2024-12-08,225.399999999999,74.6,12.1,14,10.0
22402,3402,Stainless Steel Knob,Others,2024-12-08,156.799999999999,71.2,12.6,9,6.0
20657,1657,Gold Plated Handle,Knob,2024-12-08,175.0,63.5,15.3,13,3.0
22350,3350,Economy Kadi,Knob,2024-12-08,203.0,82.3,11.8,16,10.0
20638,1638,Cross Knob,Handles,2024-12-08,211.399999999999,58.4,12.2,17,6.0
23444,4444,Ultra Modern Handle,Kadi,2024-12-08,203.0,78.2,4.7,8,5.0
24905,5905,Ultra Modern Handle,Kadi,2024-12-08,42.0,87.4,6.7,3,1.0
20298,1298,Main Door Handle,Handles,2024-12-08,130.2,71.2,19.5,12,5.0
22849,3849,Kadi Deluxe,Accessories,2024-12-08,189.0,80.1,17.7,8,3.0
21858,2858,Gold Plated Handle,Kadi,2024-12-08,36.4,76.8,2.0,1,0.0
24738,5738,Cross Knob,Knob,2024-12-08,203.0,68.6,13.2,10,5.0
21973,2973,Economy Kadi,Accessories,2024-12-08,121.8,76.1,9.5,4,3.0
23901,4901,Ultra Modern Handle,Handles,2024-12-08,,67.9,18.6,4,2.0
24310,5310,Tower Bolt,Accessories,2024-12-08,163.799999999999,73.4,14.3,12,4.0
21580,2580,Tower Bolt,Knob,2024-12-09,123.199999999999,78.0,18.3,4,2.0
23600,4600,Cross Knob,Others,2024-12-09,74.1999999999999,79.6,4.4,3,3.0
23885,4885,Designer Knob,Handles,2024-12-09,263.2,69.7,26.0,25,4.0
21762,2762,Key Stand,Accessories,2024-12-09,91.0,80.7,9.3,4,4.0
20341,1341,Traditional Handle,Kadi,2024-12-09,244.999999999999,90.4,10.1,9,11.0
21127,2127,Cross Knob,Handles,2024-12-09,182.0,72.5,20.6,10,6.0
22077,3077,Cross Knob,Knob,2024-12-09,217.0,81.9,13.7,7,5.0
24375,5375,Tower Bolt Premium,Handles,2024-12-09,163.799999999999,70.1,5.4,11,8.0
21891,2891,Sofa Leg,Knob,2024-12-09,103.6,66.9,3.0,6,5.0
23105,4105,Stainless Steel Knob,Knob,2024-12-09,,84.0,17.9,17,5.0
22744,3744,Designer Knob,Accessories,2024-12-09,,72.2,11.1,3,1.0
21114,2114,Designer Knob,Others,2024-12-09,217.0,64.3,12.8,20,6.0
21660,2660,Stainless Steel Knob,Others,2024-12-09,79.8,71.1,17.3,5,1.0
21481,2481,Antique Handle,Handles,2024-12-09,74.1999999999999,58.3,6.2,3,1.0
23961,4961,Designer Knob,Others,2024-12-09,110.6,82.2,5.3,7,5.0
21653,2653,Key Stand,Kadi,2024-12-09,28.0,89.3,4.2,1,0.0
21988,2988,Decorative Kadi,Knob,2024-12-09,246.399999999999,72.3,3.8,16,5.0
21459,2459,Cross Knob,Knob,2024-12-09,107.8,71.2,19.5,4,2.0
23363,4363,Brass Khutti,Others,2024-12-09,40.5999999999999,68.9,6.7,3,2.0
22020,3020,Traditional Handle,Knob,2024-12-09,57.4,82.8,7.5,4,2.0
21646,2646,Antique Handle,Kadi,2024-12-09,28.0,80.7,5.5,2,0.0
24816,5816,Tower Bolt,Accessories,2024-12-09,267.4,63.5,16.0,22,7.0
20633,1633,Decorative Kadi,Kadi,2024-12-09,215.6,86.8,13.3,15,4.0
24923,5923,Traditional Handle,Others,2024-12-09,239.399999999999,66.6,11.6,19,10.0
20164,1164,Brass Khutti,Others,2024-12-09,134.399999999999,75.8,17.6,13,2.0
20209,1209,Cross Knob,Accessories,2024-12-09,127.399999999999,75.5,3.8,11,6.0
22099,3099,Gold Plated Handle,Others,2024-12-09,57.4,72.7,14.7,3,2.0
22101,3101,Khutti,Kadi,2024-12-09,148.399999999999,85.3,,8,3.0
24688,5688,Traditional Handle,Handles,2024-12-09,56.0,63.6,16.0,3,1.0
21872,2872,Gold Plated Handle,Knob,2024-12-09,91.0,79.6,8.7,9,4.0
24856,5856,Kadi Deluxe,Handles,2024-12-09,86.8,104.2,15.4,6,1.0
24494,5494,Traditional Handle,Knob,2024-12-09,175.0,69.7,14.2,11,5.0
23707,4707,Khutti,Accessories,2024-12-09,235.2,75.9,2.9,11,4.0
20215,1215,Kadi Deluxe,Knob,2024-12-09,214.2,85.3,14.3,9,4.0
20772,1772,Designer Knob,Knob,2024-12-10,100.8,68.6,10.4,8,3.0
23879,4879,Brass Khutti,Knob,2024-12-10,135.799999999999,84.1,5.7,6,6.0
23714,4714,Cross Knob,Knob,2024-12-10,32.1999999999999,69.2,10.3,2,0.0
23327,4327,Khutti,Accessories,2024-12-10,210.0,79.5,11.9,17,4.0
20511,1511,Decorative Kadi,Kadi,2024-12-10,49.0,71.0,10.6,3,2.0
20236,1236,Tower Bolt,Others,2024-12-10,275.799999999999,83.0,15.7,11,8.0
22943,3943,Brass Khutti,Handles,2024-12-10,151.2,62.2,16.6,14,2.0
20460,1460,Tower Bolt Premium,Knob,2024-12-10,47.5999999999999,81.0,14.4,1,0.0
23624,4624,Brass Khutti,Kadi,2024-12-10,92.3999999999999,83.6,6.9,5,2.0
23094,4094,KH-1239,Accessories,2024-12-10,183.399999999999,78.5,14.1,16,8.0
20532,1532,Decorative Kadi,Handles,2024-12-10,148.399999999999,72.5,12.5,11,7.0
22892,3892,Main Door Handle,Others,2024-12-10,117.6,74.6,7.6,6,4.0
20197,1197,Main Door Handle,Handles,2024-12-10,243.6,57.6,16.3,9,7.0
24499,5499,Khutti,Handles,2024-12-10,120.399999999999,63.4,25.9,11,2.0
23021,4021,Main Door Handle,Knob,2024-12-10,259.0,78.1,6.7,26,14.0
23088,4088,KH-1239,Kadi,2024-12-10,207.2,81.1,12.1,10,9.0
24281,5281,Kadi Deluxe,Handles,2024-12-10,207.2,67.6,25.6,11,6.0
24236,5236,Profile Handle,Kadi,2024-12-10,64.3999999999999,84.4,,4,1.0
22261,3261,Brass Khutti,Knob,2024-12-10,44.8,85.0,19.2,2,1.0
21094,2094,Main Door Handle,Handles,2024-12-10,247.799999999999,76.0,9.0,14,5.0
22491,3491,Economy Kadi,Kadi,2024-12-10,57.4,84.7,2.8,4,3.0
20870,1870,Designer Knob,Others,2024-12-10,189.0,77.4,10.0,10,9.0
21841,2841,Profile Handle,Others,2024-12-10,141.399999999999,84.3,18.7,6,2.0
24786,5786,KH-1239,Kadi,2024-12-10,263.2,87.5,8.0,16,5.0
22258,3258,Antique Handle,Kadi,2024-12-10,197.399999999999,90.2,4.6,20,5.0
21508,2508,Gold Plated Handle,Accessories,2024-12-10,91.0,82.2,5.6,6,2.0
24734,5734,KH-1239,Handles,2024-12-10,152.6,68.0,28.0,6,3.0
22200,3200,Economy Kadi,Knob,2024-12-10,140.0,71.4,4.9,13,7.0
22759,3759,Main Door Handle,Knob,2024-12-10,168.0,77.3,16.6,11,7.0
22191,3191,Gold Plated Handle,Handles,2024-12-10,117.6,76.6,19.4,5,3.0
22189,3189,Tower Bolt Premium,Accessories,2024-12-10,273.0,79.8,3.5,14,5.0
24668,5668,Economy Kadi,Accessories,2024-12-10,142.799999999999,84.8,11.2,12,5.0
20049,1049,Profile Handle,Kadi,2024-12-10,88.1999999999999,90.6,7.1,6,4.0
21186,2186,Decorative Kadi,Others,2024-12-10,61.5999999999999,82.7,14.6,4,2.0
24676,5676,Key Stand,Others,2024-12-10,,77.2,15.1,7,2.0
24660,5660,Economy Kadi,Knob,2024-12-10,239.399999999999,74.4,8.9,10,13.0
24851,5851,Antique Handle,Handles,2024-12-10,,66.5,28.3,11,6.0
20055,1055,Tower Bolt Premium,Kadi,2024-12-10,79.8,77.7,12.3,5,2.0
22388,3388,KH-1239,Others,2024-12-10,268.799999999999,77.6,14.6,27,11.0
21092,2092,Tower Bolt Premium,Kadi,2024-12-10,116.199999999999,87.5,8.8,4,6.0
22835,3835,Stainless Steel Knob,Others,2024-12-10,47.5999999999999,71.0,18.6,4,1.0
21599,2599,Kadi Deluxe,Others,2024-12-10,277.2,77.5,15.6,28,5.0
20944,1944,Designer Knob,Knob,2024-12-10,246.399999999999,85.0,12.7,9,5.0
23822,4822,Economy Kadi,Knob,2024-12-11,176.399999999999,75.9,6.3,9,8.0
20939,1939,Antique Handle,Others,2024-12-11,260.4,83.1,17.8,18,3.0
24615,5615,Tower Bolt Premium,Others,2024-12-11,235.2,81.1,13.3,23,11.0
20872,1872,Main Door Handle,Accessories,2024-12-11,65.8,80.6,3.8,5,2.0
22194,3194,Cross Knob,Accessories,2024-12-11,95.1999999999999,64.1,12.3,8,3.0
21081,2081,Kadi Deluxe,Accessories,2024-12-11,30.7999999999999,77.4,4.6,2,1.0
23494,4494,Traditional Handle,Kadi,2024-12-11,152.6,81.5,10.4,7,3.0
20942,1942,Traditional Handle,Handles,2024-12-11,29.4,69.7,7.0,1,1.0
24133,5133,Gold Plated Handle,Kadi,2024-12-11,,79.1,18.6,2,1.0
23015,4015,Sofa Leg,Accessories,2024-12-11,253.399999999999,85.1,13.2,16,5.0
22876,3876,Profile Handle,Others,2024-12-11,208.6,80.1,17.0,13,7.0
23928,4928,Ultra Modern Handle,Accessories,2024-12-11,99.3999999999999,73.5,4.3,7,4.0
24270,5270,Stainless Steel Knob,Kadi,2024-12-11,194.6,88.8,7.9,19,8.0
20688,1688,Designer Knob,Kadi,2024-12-11,211.399999999999,84.5,7.4,21,6.0
23672,4672,Tower Bolt,Accessories,2024-12-11,128.799999999999,83.0,71.6,10,3.0
20173,1173,Sofa Leg,Knob,2024-12-11,65.8,75.0,3.8,4,2.0
22933,3933,Designer Knob,Accessories,2024-12-11,88.1999999999999,76.7,10.0,7,2.0
21972,2972,Decorative Kadi,Kadi,2024-12-11,110.6,70.7,10.5,4,2.0
24535,5535,Stainless Steel Knob,Others,2024-12-11,215.6,85.4,14.6,17,6.0
23102,4102,Traditional Handle,Handles,2024-12-11,39.1999999999999,65.9,27.8,3,1.0
21198,2198,Khutti,Handles,2024-12-11,218.399999999999,60.9,12.4,9,10.0
22847,3847,Profile Handle,Handles,2024-12-11,82.6,69.1,,5,2.0
20257,1257,Traditional Handle,Knob,2024-12-11,162.399999999999,80.3,17.7,7,8.0
23463,4463,Kadi Deluxe,Accessories,2024-12-11,193.2,71.0,5.9,8,8.0
20147,1147,Key Stand,Handles,2024-12-11,254.799999999999,76.6,9.3,24,7.0
20937,1937,Antique Handle,Kadi,2024-12-11,102.199999999999,,7.7,5,5.0
21256,2256,Main Door Handle,Kadi,2024-12-11,134.399999999999,32.3,5.8,5,7.0
20737,1737,Khutti,Others,2024-12-11,251.999999999999,63.8,18.7,23,7.0
23570,4570,Stainless Steel Knob,Knob,2024-12-11,273.0,82.9,7.6,24,10.0
20711,1711,Designer Knob,Knob,2024-12-11,64.3999999999999,74.1,12.4,3,3.0
24048,5048,Kadi Deluxe,Handles,2024-12-11,82.6,56.7,23.1,5,4.0
22356,3356,Gold Plated Handle,Accessories,2024-12-11,257.599999999999,74.6,3.1,21,7.0
22033,3033,Kadi Deluxe,Kadi,2024-12-11,194.6,84.4,13.6,17,9.0
24999,5999,Main Door Handle,Knob,2024-12-11,149.799999999999,75.3,11.6,15,3.0
21776,2776,Gold Plated Handle,Accessories,2024-12-11,56.0,75.2,3.7,4,1.0
23459,4459,KH-1239,Accessories,2024-12-11,253.399999999999,70.7,16.4,21,10.0
23207,4207,Profile Handle,Kadi,2024-12-11,210.0,89.0,13.6,10,3.0
22967,3967,Traditional Handle,Accessories,2024-12-11,74.1999999999999,79.2,18.1,5,3.0
23784,4784,Sofa Leg,Knob,2024-12-11,65.8,67.6,5.4,6,3.0
23399,4399,KH-1239,Handles,2024-12-11,183.399999999999,57.1,7.2,18,7.0
24957,5957,Gold Plated Handle,Knob,2024-12-11,86.8,77.5,7.5,8,3.0
20906,1906,Sofa Leg,Kadi,2024-12-11,219.799999999999,77.9,10.9,8,6.0
20461,1461,Profile Handle,Kadi,2024-12-11,117.6,88.8,2.3,7,3.0
23987,4987,Gold Plated Handle,Others,2024-12-11,267.4,79.0,19.4,14,13.0
23421,4421,Traditional Handle,Accessories,2024-12-11,169.399999999999,73.3,11.7,9,3.0
23772,4772,Kadi Deluxe,Handles,2024-12-11,88.1999999999999,71.2,16.8,3,2.0
